Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
40272,2023-08-06 00:00:00,2024-07-17 00:00:00,3.1,334.67,200.0,100.0
40273,2023-08-06 01:00:00,2024-07-17 00:00:00,3.1,347.49,227.0,100.0
40274,2023-08-06 02:00:00,2024-07-17 00:00:00,3.1,358.36,254.0,100.0
40275,2023-08-06 03:00:00,2024-07-17 00:00:00,3.1,383.12,336.0,100.0
40276,2023-08-06 04:00:00,2024-07-17 00:00:00,3.1,370.82,291.0,100.0
40277,2023-08-06 05:00:00,2024-07-17 00:00:00,3.1,376.62,311.0,100.0
40278,2023-08-06 06:00:00,2024-07-17 00:00:00,3.1,372.62,297.0,100.0
40279,2023-08-06 07:00:00,2024-07-17 00:00:00,3.1,357.61,252.0,100.0
40280,2023-08-06 08:00:00,2024-07-17 00:00:00,3.1,346.73,214.0,95.0
40281,2023-08-06 09:00:00,2024-07-17 00:00:00,3.1,354.35,207.0,85.0
40282,2023-08-06 10:00:00,2024-07-17 00:00:00,3.1,355.48,207.0,84.0
40283,2023-08-06 11:00:00,2024-07-17 00:00:00,3.1,351.37,196.0,83.0
40284,2023-08-06 12:00:00,2024-07-17 00:00:00,3.1,353.13,202.0,84.0
40285,2023-08-06 13:00:00,2024-07-17 00:00:00,3.1,356.86,210.0,84.0
40286,2023-08-06 14:00:00,2024-07-17 00:00:00,3.1,349.19,194.0,84.0
40287,2023-08-06 15:00:00,2024-07-17 00:00:00,3.1,334.67,168.0,84.0
40288,2023-08-06 16:00:00,2024-07-17 00:00:00,3.1,364.54,228.0,84.0
40289,2023-08-06 17:00:00,2024-07-17 00:00:00,3.1,350.7,197.0,84.0
40290,2023-08-06 18:00:00,2024-07-17 00:00:00,3.1,356.4,209.0,84.0
40291,2023-08-06 19:00:00,2024-07-17 00:00:00,3.1,347.66,191.0,84.0
40292,2023-08-06 20:00:00,2024-07-17 00:00:00,3.1,343.94,184.0,84.0
40293,2023-08-06 21:00:00,2024-07-17 00:00:00,3.1,348.03,194.0,85.0
40294,2023-08-06 22:00:00,2024-07-17 00:00:00,3.1,347.61,225.0,99.0
40295,2023-08-06 23:00:00,2024-07-17 00:00:00,3.1,347.49,227.0,100.0
