Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
37248,2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,163.74,77.0,97.0
37249,2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,166.08,79.0,97.0
37250,2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,176.0,88.0,97.0
37251,2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,182.09,94.0,97.0
37252,2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,184.04,96.0,97.0
37253,2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,171.71,84.0,97.0
37254,2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,167.23,80.0,97.0
37255,2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,167.23,80.0,97.0
37256,2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,169.5,82.0,97.0
37257,2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,168.37,81.0,97.0
37258,2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,168.37,81.0,97.0
37259,2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,168.37,81.0,97.0
37260,2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,169.5,82.0,97.0
37261,2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,177.04,89.0,97.0
37262,2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,185.0,97.0,97.0
37263,2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,199.1,113.0,97.0
37264,2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,217.92,139.0,97.0
37265,2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,233.02,165.0,97.0
37266,2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,233.02,165.0,97.0
37267,2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,233.02,165.0,97.0
37268,2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,235.58,170.0,97.0
37269,2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,234.57,168.0,97.0
37270,2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,233.38,164.0,96.0
37271,2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,231.96,163.0,97.0
