Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43416,2023-12-15 00:00:00,2024-07-17 00:00:00,3.1,354.58,253.0,11.0
43417,2023-12-15 01:00:00,2024-07-17 00:00:00,3.1,356.48,290.0,11.0
43418,2023-12-15 02:00:00,2024-07-17 00:00:00,3.1,356.48,290.0,11.0
43419,2023-12-15 03:00:00,2024-07-17 00:00:00,3.1,356.43,289.0,11.0
43420,2023-12-15 04:00:00,2024-07-17 00:00:00,3.1,356.39,288.0,11.0
43421,2023-12-15 05:00:00,2024-07-17 00:00:00,3.1,356.39,288.0,11.0
43422,2023-12-15 06:00:00,2024-07-17 00:00:00,3.1,356.39,288.0,11.0
43423,2023-12-15 07:00:00,2024-07-17 00:00:00,3.1,356.48,290.0,11.0
43424,2023-12-15 08:00:00,2024-07-17 00:00:00,3.1,356.11,282.0,11.0
43425,2023-12-15 09:00:00,2024-07-17 00:00:00,3.1,353.65,238.0,11.0
43426,2023-12-15 10:00:00,2024-07-17 00:00:00,3.1,352.75,225.0,11.0
43427,2023-12-15 11:00:00,2024-07-17 00:00:00,3.1,351.58,210.0,11.0
43428,2023-12-15 12:00:00,2024-07-17 00:00:00,3.1,352.3,219.0,11.0
43429,2023-12-15 13:00:00,2024-07-17 00:00:00,3.1,352.61,223.0,11.0
43430,2023-12-15 14:00:00,2024-07-17 00:00:00,3.1,353.32,233.0,11.0
43431,2023-12-15 15:00:00,2024-07-17 00:00:00,3.1,356.01,280.0,11.0
43432,2023-12-15 16:00:00,2024-07-17 00:00:00,3.1,356.2,284.0,11.0
43433,2023-12-15 17:00:00,2024-07-17 00:00:00,3.1,353.59,237.0,11.0
43434,2023-12-15 18:00:00,2024-07-17 00:00:00,3.1,353.11,230.0,11.0
43435,2023-12-15 19:00:00,2024-07-17 00:00:00,3.1,350.89,202.0,11.0
43436,2023-12-15 20:00:00,2024-07-17 00:00:00,3.1,368.06,190.0,1.0
43437,2023-12-15 21:00:00,2024-07-17 00:00:00,3.1,368.09,193.0,1.0
43438,2023-12-15 22:00:00,2024-07-17 00:00:00,3.1,368.43,235.0,1.0
43439,2023-12-15 23:00:00,2024-07-17 00:00:00,3.1,349.73,207.0,12.0
