Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35784,2023-01-31 00:00:00,396.75,2665.0,371.0,2169.0,94.0,0.0,122.0,30.0
35785,2023-01-31 01:00:00,394.86,2640.0,371.0,2170.0,95.0,0.0,123.0,30.0
35786,2023-01-31 02:00:00,397.15,2635.0,372.0,2169.0,97.0,0.0,87.0,29.0
35787,2023-01-31 03:00:00,400.46,2682.0,368.0,2169.0,93.0,0.0,88.0,30.0
35788,2023-01-31 04:00:00,400.89,2729.0,371.0,2171.0,111.0,0.0,104.0,30.0
35789,2023-01-31 05:00:00,417.25,3146.0,373.0,2169.0,229.0,1.0,113.0,30.0
35790,2023-01-31 06:00:00,414.12,3413.0,381.0,2169.0,448.0,50.0,112.0,31.0
35791,2023-01-31 07:00:00,397.34,3424.0,380.0,2170.0,660.0,146.0,92.0,31.0
35792,2023-01-31 08:00:00,393.12,3441.0,381.0,2170.0,632.0,284.0,71.0,32.0
35793,2023-01-31 09:00:00,397.55,3466.0,376.0,2168.0,422.0,441.0,70.0,33.0
35794,2023-01-31 10:00:00,386.86,3014.0,371.0,2169.0,117.0,486.0,86.0,33.0
35795,2023-01-31 11:00:00,378.57,2854.0,381.0,2169.0,112.0,411.0,142.0,33.0
35796,2023-01-31 12:00:00,383.56,2883.0,381.0,2169.0,137.0,318.0,159.0,33.0
35797,2023-01-31 13:00:00,392.59,3120.0,380.0,2167.0,264.0,242.0,191.0,34.0
35798,2023-01-31 14:00:00,398.41,3223.0,381.0,2167.0,393.0,123.0,183.0,32.0
35799,2023-01-31 15:00:00,385.22,3134.0,381.0,2168.0,619.0,7.0,206.0,34.0
35800,2023-01-31 16:00:00,368.16,3297.0,381.0,2168.0,1047.0,0.0,262.0,34.0
35801,2023-01-31 17:00:00,367.5,3315.0,380.0,2168.0,1110.0,0.0,233.0,32.0
35802,2023-01-31 18:00:00,377.32,3331.0,380.0,2168.0,970.0,0.0,203.0,30.0
35803,2023-01-31 19:00:00,380.0,3198.0,380.0,2167.0,698.0,0.0,292.0,31.0
35804,2023-01-31 20:00:00,375.5,2942.0,372.0,2168.0,471.0,0.0,336.0,32.0
35805,2023-01-31 21:00:00,373.89,2628.0,370.0,2169.0,224.0,0.0,285.0,32.0
35806,2023-01-31 22:00:00,374.52,2578.0,368.0,2168.0,180.0,0.0,267.0,34.0
35807,2023-01-31 23:00:00,390.31,2701.0,371.0,2167.0,103.0,0.0,238.0,31.0
