Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
39864,2023-07-20 00:00:00,2024-07-17 00:00:00,3.1,279.1,1176.0,165.0,2083.0,127.0,2.0,300.0,25.0
39865,2023-07-20 01:00:00,2024-07-17 00:00:00,3.1,279.18,1161.0,166.0,2083.0,129.0,0.0,269.0,26.0
39866,2023-07-20 02:00:00,2024-07-17 00:00:00,3.1,275.16,1155.0,165.0,2088.0,148.0,0.0,291.0,27.0
39867,2023-07-20 03:00:00,2024-07-17 00:00:00,3.1,305.39,1298.0,165.0,2089.0,173.0,43.0,81.0,24.0
39868,2023-07-20 04:00:00,2024-07-17 00:00:00,3.1,276.15,1200.0,166.0,2086.0,259.0,273.0,29.0,22.0
39869,2023-07-20 05:00:00,2024-07-17 00:00:00,3.1,254.79,1222.0,165.0,2085.0,305.0,669.0,49.0,24.0
39870,2023-07-20 06:00:00,2024-07-17 00:00:00,3.1,236.36,1241.0,160.0,2085.0,333.0,1055.0,108.0,24.0
39871,2023-07-20 07:00:00,2024-07-17 00:00:00,3.1,224.51,1201.0,158.0,2086.0,288.0,1344.0,70.0,25.0
39872,2023-07-20 08:00:00,2024-07-17 00:00:00,3.1,221.76,1187.0,153.0,2085.0,188.0,1529.0,31.0,24.0
39873,2023-07-20 09:00:00,2024-07-17 00:00:00,3.1,218.96,1182.0,151.0,2084.0,126.0,1650.0,42.0,26.0
39874,2023-07-20 10:00:00,2024-07-17 00:00:00,3.1,219.08,1175.0,151.0,2084.0,114.0,1620.0,55.0,25.0
39875,2023-07-20 11:00:00,2024-07-17 00:00:00,3.1,221.31,1171.0,151.0,2086.0,124.0,1546.0,39.0,25.0
39876,2023-07-20 12:00:00,2024-07-17 00:00:00,3.1,227.01,1189.0,150.0,2084.0,124.0,1442.0,41.0,25.0
39877,2023-07-20 13:00:00,2024-07-17 00:00:00,3.1,269.6,1473.0,157.0,2084.0,133.0,1148.0,66.0,24.0
39878,2023-07-20 14:00:00,2024-07-17 00:00:00,3.1,268.53,1530.0,161.0,2082.0,503.0,881.0,95.0,24.0
39879,2023-07-20 15:00:00,2024-07-17 00:00:00,3.1,262.41,1528.0,166.0,2083.0,899.0,601.0,89.0,25.0
39880,2023-07-20 16:00:00,2024-07-17 00:00:00,3.1,280.46,1587.0,167.0,2083.0,972.0,245.0,88.0,27.0
39881,2023-07-20 17:00:00,2024-07-17 00:00:00,3.1,282.31,1589.0,168.0,2083.0,1123.0,34.0,98.0,28.0
39882,2023-07-20 18:00:00,2024-07-17 00:00:00,3.1,281.0,1583.0,171.0,2083.0,1182.0,0.0,87.0,27.0
39883,2023-07-20 19:00:00,2024-07-17 00:00:00,3.1,284.18,1554.0,172.0,2083.0,967.0,0.0,176.0,27.0
39884,2023-07-20 20:00:00,2024-07-17 00:00:00,3.1,294.59,1501.0,174.0,2083.0,784.0,0.0,71.0,27.0
39885,2023-07-20 21:00:00,2024-07-17 00:00:00,3.1,306.34,1272.0,164.0,2083.0,183.0,0.0,59.0,17.0
39886,2023-07-20 22:00:00,2024-07-17 00:00:00,3.1,304.21,1224.0,159.0,2084.0,120.0,0.0,58.0,17.0
39887,2023-07-20 23:00:00,2024-07-17 00:00:00,3.1,302.08,1208.0,161.0,2086.0,100.0,0.0,75.0,16.0
