Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
42528,2023-11-08 00:00:00,353.7,1128.0,222.0,1082.0,43.0,0.0,158.0,23.0
42529,2023-11-08 01:00:00,347.71,1085.0,226.0,1081.0,43.0,0.0,154.0,23.0
42530,2023-11-08 02:00:00,347.58,1100.0,230.0,1082.0,44.0,0.0,171.0,23.0
42531,2023-11-08 03:00:00,347.44,1130.0,234.0,1081.0,45.0,0.0,209.0,22.0
42532,2023-11-08 04:00:00,347.73,1207.0,234.0,1082.0,91.0,7.0,245.0,21.0
42533,2023-11-08 05:00:00,337.07,1298.0,239.0,1082.0,216.0,71.0,261.0,22.0
42534,2023-11-08 06:00:00,289.83,1134.0,240.0,1082.0,302.0,265.0,235.0,22.0
42535,2023-11-08 07:00:00,274.3,1153.0,239.0,1082.0,412.0,433.0,176.0,22.0
42536,2023-11-08 08:00:00,279.26,1118.0,235.0,1082.0,216.0,535.0,146.0,22.0
42537,2023-11-08 09:00:00,284.9,1102.0,232.0,1082.0,175.0,519.0,109.0,22.0
42538,2023-11-08 10:00:00,280.31,1116.0,232.0,1082.0,311.0,472.0,97.0,22.0
42539,2023-11-08 11:00:00,290.85,1093.0,235.0,1082.0,266.0,324.0,133.0,22.0
42540,2023-11-08 12:00:00,308.9,1159.0,235.0,1081.0,261.0,228.0,147.0,22.0
42541,2023-11-08 13:00:00,302.04,1154.0,241.0,1081.0,331.0,125.0,245.0,22.0
42542,2023-11-08 14:00:00,297.61,1209.0,241.0,1083.0,510.0,21.0,301.0,22.0
42543,2023-11-08 15:00:00,303.27,1423.0,245.0,1081.0,715.0,0.0,378.0,23.0
42544,2023-11-08 16:00:00,275.55,1410.0,248.0,1082.0,1019.0,1.0,440.0,22.0
42545,2023-11-08 17:00:00,254.08,1287.0,255.0,1082.0,1077.0,0.0,499.0,21.0
42546,2023-11-08 18:00:00,266.4,1321.0,258.0,1082.0,931.0,0.0,514.0,21.0
42547,2023-11-08 19:00:00,311.81,1313.0,261.0,1082.0,362.0,0.0,471.0,21.0
42548,2023-11-08 20:00:00,327.61,1265.0,258.0,1083.0,265.0,0.0,333.0,22.0
42549,2023-11-08 21:00:00,347.8,1257.0,254.0,1083.0,147.0,0.0,254.0,22.0
42550,2023-11-08 22:00:00,337.0,1260.0,250.0,1082.0,101.0,0.0,401.0,22.0
42551,2023-11-08 23:00:00,329.41,1239.0,247.0,1084.0,100.0,0.0,443.0,23.0
