Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
37248,2023-04-02 00:00:00,277.6,1180.0,312.0,2168.0,116.0,0.0,375.0,23.0
37249,2023-04-02 01:00:00,275.93,1184.0,313.0,2168.0,113.0,0.0,413.0,24.0
37250,2023-04-02 02:00:00,283.91,1250.0,313.0,2169.0,109.0,0.0,422.0,25.0
37251,2023-04-02 03:00:00,275.8,1219.0,313.0,2169.0,138.0,0.0,462.0,25.0
37252,2023-04-02 04:00:00,292.53,1368.0,317.0,2168.0,182.0,40.0,411.0,24.0
37253,2023-04-02 05:00:00,298.6,1566.0,312.0,2167.0,304.0,220.0,397.0,25.0
37254,2023-04-02 06:00:00,281.97,1589.0,310.0,2170.0,415.0,505.0,390.0,23.0
37255,2023-04-02 07:00:00,246.12,1362.0,306.0,2169.0,369.0,880.0,379.0,25.0
37256,2023-04-02 08:00:00,233.46,1257.0,301.0,2168.0,169.0,1142.0,376.0,25.0
37257,2023-04-02 09:00:00,228.11,1197.0,300.0,2167.0,121.0,1229.0,318.0,25.0
37258,2023-04-02 10:00:00,233.65,1219.0,297.0,2169.0,120.0,1214.0,251.0,23.0
37259,2023-04-02 11:00:00,229.79,1172.0,297.0,2167.0,119.0,1204.0,229.0,24.0
37260,2023-04-02 12:00:00,232.6,1172.0,296.0,2165.0,118.0,1089.0,262.0,25.0
37261,2023-04-02 13:00:00,244.49,1171.0,297.0,2166.0,124.0,905.0,150.0,25.0
37262,2023-04-02 14:00:00,258.91,1182.0,297.0,2165.0,263.0,549.0,70.0,25.0
37263,2023-04-02 15:00:00,254.16,1258.0,304.0,2166.0,920.0,194.0,25.0,24.0
37264,2023-04-02 16:00:00,270.91,1356.0,310.0,2165.0,978.0,20.0,19.0,25.0
37265,2023-04-02 17:00:00,261.33,1275.0,313.0,2166.0,1002.0,0.0,21.0,25.0
37266,2023-04-02 18:00:00,300.51,1358.0,314.0,2168.0,458.0,0.0,38.0,26.0
37267,2023-04-02 19:00:00,309.53,1374.0,315.0,2167.0,271.0,0.0,114.0,26.0
37268,2023-04-02 20:00:00,302.0,1277.0,317.0,2167.0,174.0,0.0,146.0,25.0
37269,2023-04-02 21:00:00,300.4,1239.0,310.0,2167.0,115.0,0.0,152.0,26.0
37270,2023-04-02 22:00:00,299.51,1213.0,310.0,2167.0,111.0,0.0,122.0,23.0
37271,2023-04-02 23:00:00,296.36,1185.0,312.0,2167.0,111.0,0.0,115.0,25.0
