Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
37368,2023-04-07 00:00:00,2024-07-17 00:00:00,3.1,305.87,1512.0,363.0,2123.0,119.0,0.0,65.0,14.0
37369,2023-04-07 01:00:00,2024-07-17 00:00:00,3.1,302.06,1488.0,365.0,2112.0,118.0,0.0,91.0,17.0
37370,2023-04-07 02:00:00,2024-07-17 00:00:00,3.1,307.29,1534.0,363.0,2101.0,118.0,0.0,97.0,18.0
37371,2023-04-07 03:00:00,2024-07-17 00:00:00,3.1,315.79,1636.0,336.0,2092.0,152.0,0.0,97.0,18.0
37372,2023-04-07 04:00:00,2024-07-17 00:00:00,3.1,323.88,1797.0,332.0,2081.0,260.0,25.0,85.0,16.0
37373,2023-04-07 05:00:00,2024-07-17 00:00:00,3.1,318.05,1848.0,325.0,2073.0,335.0,131.0,66.0,16.0
37374,2023-04-07 06:00:00,2024-07-17 00:00:00,3.1,307.13,1931.0,326.0,2068.0,439.0,334.0,57.0,16.0
37375,2023-04-07 07:00:00,2024-07-17 00:00:00,3.1,296.8,1741.0,324.0,2069.0,178.0,502.0,31.0,17.0
37376,2023-04-07 08:00:00,2024-07-17 00:00:00,3.1,272.5,1528.0,317.0,2069.0,160.0,591.0,12.0,15.0
37377,2023-04-07 09:00:00,2024-07-17 00:00:00,3.1,267.43,1483.0,317.0,2068.0,137.0,629.0,4.0,15.0
37378,2023-04-07 10:00:00,2024-07-17 00:00:00,3.1,268.75,1494.0,319.0,2068.0,133.0,624.0,11.0,15.0
37379,2023-04-07 11:00:00,2024-07-17 00:00:00,3.1,267.14,1456.0,319.0,2069.0,140.0,574.0,12.0,14.0
37380,2023-04-07 12:00:00,2024-07-17 00:00:00,3.1,274.89,1447.0,319.0,2068.0,143.0,423.0,15.0,15.0
37381,2023-04-07 13:00:00,2024-07-17 00:00:00,3.1,284.64,1495.0,318.0,2069.0,169.0,329.0,10.0,15.0
37382,2023-04-07 14:00:00,2024-07-17 00:00:00,3.1,285.82,1569.0,319.0,2069.0,367.0,235.0,10.0,16.0
37383,2023-04-07 15:00:00,2024-07-17 00:00:00,3.1,273.71,1662.0,319.0,2067.0,870.0,99.0,13.0,16.0
37384,2023-04-07 16:00:00,2024-07-17 00:00:00,3.1,272.02,1719.0,317.0,2067.0,1081.0,13.0,22.0,15.0
37385,2023-04-07 17:00:00,2024-07-17 00:00:00,3.1,272.48,1777.0,320.0,2065.0,1205.0,0.0,9.0,15.0
37386,2023-04-07 18:00:00,2024-07-17 00:00:00,3.1,295.73,1854.0,320.0,2067.0,898.0,0.0,11.0,15.0
37387,2023-04-07 19:00:00,2024-07-17 00:00:00,3.1,325.88,1813.0,316.0,2065.0,370.0,0.0,7.0,16.0
37388,2023-04-07 20:00:00,2024-07-17 00:00:00,3.1,324.46,1675.0,317.0,2066.0,202.0,0.0,9.0,16.0
37389,2023-04-07 21:00:00,2024-07-17 00:00:00,3.1,324.18,1637.0,320.0,2067.0,162.0,0.0,2.0,15.0
37390,2023-04-07 22:00:00,2024-07-17 00:00:00,3.1,325.52,1618.0,318.0,2067.0,116.0,0.0,5.0,15.0
37391,2023-04-07 23:00:00,2024-07-17 00:00:00,3.1,305.13,1428.0,321.0,2067.0,114.0,0.0,2.0,14.0
