Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
36816,2023-03-15 00:00:00,302.45,1608.0,306.0,2170.0,122.0,0.0,180.0,29.0
36817,2023-03-15 01:00:00,306.63,1629.0,307.0,2170.0,121.0,0.0,152.0,29.0
36818,2023-03-15 02:00:00,303.0,1615.0,308.0,2169.0,126.0,0.0,181.0,28.0
36819,2023-03-15 03:00:00,300.28,1614.0,306.0,2169.0,130.0,0.0,214.0,29.0
36820,2023-03-15 04:00:00,307.22,1727.0,312.0,2170.0,180.0,12.0,215.0,32.0
36821,2023-03-15 05:00:00,305.15,1824.0,316.0,2170.0,229.0,156.0,199.0,32.0
36822,2023-03-15 06:00:00,289.71,1949.0,325.0,2169.0,476.0,403.0,174.0,32.0
36823,2023-03-15 07:00:00,254.53,1602.0,321.0,2170.0,230.0,685.0,213.0,29.0
36824,2023-03-15 08:00:00,243.7,1566.0,321.0,2170.0,168.0,850.0,266.0,30.0
36825,2023-03-15 09:00:00,238.48,1525.0,310.0,2170.0,138.0,903.0,264.0,31.0
36826,2023-03-15 10:00:00,244.39,1560.0,311.0,2171.0,133.0,877.0,241.0,29.0
36827,2023-03-15 11:00:00,267.99,1722.0,314.0,2170.0,122.0,775.0,185.0,29.0
36828,2023-03-15 12:00:00,289.7,1815.0,316.0,2169.0,124.0,561.0,151.0,29.0
36829,2023-03-15 13:00:00,303.04,1847.0,321.0,2170.0,125.0,393.0,137.0,31.0
36830,2023-03-15 14:00:00,308.68,1802.0,324.0,2169.0,132.0,242.0,126.0,30.0
36831,2023-03-15 15:00:00,329.18,1936.0,340.0,2169.0,212.0,66.0,97.0,32.0
36832,2023-03-15 16:00:00,316.38,1946.0,344.0,2169.0,502.0,2.0,83.0,31.0
36833,2023-03-15 17:00:00,278.98,2029.0,342.0,2170.0,1313.0,0.0,94.0,33.0
36834,2023-03-15 18:00:00,281.25,2002.0,349.0,2169.0,1238.0,0.0,79.0,32.0
36835,2023-03-15 19:00:00,287.95,1925.0,352.0,2169.0,987.0,0.0,69.0,31.0
36836,2023-03-15 20:00:00,309.91,1781.0,358.0,2169.0,370.0,0.0,86.0,31.0
36837,2023-03-15 21:00:00,307.62,1708.0,366.0,2170.0,284.0,0.0,101.0,31.0
36838,2023-03-15 22:00:00,317.5,1702.0,368.0,2170.0,131.0,0.0,101.0,31.0
36839,2023-03-15 23:00:00,310.38,1599.0,368.0,2170.0,126.0,0.0,59.0,32.0
