,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-29 00:00:00,2023-09-02 20:46:35,3.0,292.14,0.0,9715.0,3253.0,4.0,3971.0,0.0,72.0,178.0
1,2023-08-29 01:00:00,2023-09-02 20:46:35,3.0,292.99,0.0,9695.0,3249.0,4.0,3873.0,0.0,109.0,182.0
2,2023-08-29 02:00:00,2023-09-02 20:46:35,3.0,293.64,0.0,9053.0,3241.0,4.0,3320.0,0.0,142.0,170.0
3,2023-08-29 03:00:00,2023-09-02 20:46:35,3.0,287.68,0.0,8423.0,3246.0,4.0,3158.0,0.0,171.0,168.0
4,2023-08-29 04:00:00,2023-09-02 20:46:35,3.0,286.1,0.0,7838.0,3242.0,4.0,2729.0,0.0,251.0,177.0
5,2023-08-29 05:00:00,2023-09-02 20:46:35,3.0,275.86,0.0,6936.0,3258.0,5.0,2429.0,0.0,343.0,177.0
6,2023-08-29 06:00:00,2023-09-02 20:46:35,3.0,268.82,0.0,6503.0,3265.0,5.0,2424.0,0.0,325.0,175.0
7,2023-08-29 07:00:00,2023-09-02 20:46:35,3.0,268.76,0.0,6260.0,3184.0,4.0,2320.0,0.0,299.0,176.0
8,2023-08-29 08:00:00,2023-09-02 20:46:35,3.0,267.26,0.0,6141.0,3177.0,4.0,2341.0,0.0,254.0,176.0
9,2023-08-29 09:00:00,2023-09-02 20:46:35,3.0,265.5,0.0,6048.0,3176.0,4.0,2363.0,0.0,234.0,175.0
10,2023-08-29 10:00:00,2023-09-02 20:46:35,3.0,275.38,0.0,6892.0,3266.0,5.0,2514.0,0.0,250.0,182.0
11,2023-08-29 11:00:00,2023-09-02 20:46:35,3.0,276.58,0.0,7452.0,3260.0,4.0,2935.0,0.0,242.0,180.0
12,2023-08-29 12:00:00,2023-09-02 20:46:35,3.0,282.5,0.0,7933.0,3256.0,4.0,3080.0,0.0,181.0,188.0
13,2023-08-29 13:00:00,2023-09-02 20:46:35,3.0,287.45,0.0,8458.0,3264.0,4.0,3289.0,0.0,120.0,204.0
14,2023-08-29 14:00:00,2023-09-02 20:46:35,3.0,289.21,0.0,8473.0,3262.0,4.0,3263.0,0.0,83.0,219.0
15,2023-08-29 15:00:00,2023-09-02 20:46:35,3.0,289.89,0.0,8521.0,3274.0,8.0,3327.0,0.0,55.0,248.0
16,2023-08-29 16:00:00,2023-09-02 20:46:35,3.0,294.34,0.0,9017.0,3283.0,15.0,3474.0,0.0,42.0,267.0
17,2023-08-29 17:00:00,2023-09-02 20:46:35,3.0,297.41,0.0,9382.0,3285.0,15.0,3522.0,0.0,60.0,262.0
18,2023-08-29 18:00:00,2023-09-02 20:46:35,3.0,299.25,0.0,9603.0,3277.0,17.0,3478.0,0.0,143.0,255.0
19,2023-08-29 19:00:00,2023-09-02 20:46:35,3.0,297.53,0.0,9835.0,3269.0,21.0,3699.0,0.0,193.0,249.0
20,2023-08-29 20:00:00,2023-09-02 20:46:35,3.0,296.48,0.0,10132.0,3251.0,11.0,3913.0,0.0,193.0,202.0
21,2023-08-29 21:00:00,2023-09-02 20:46:35,3.0,298.34,0.0,10645.0,3242.0,4.0,4100.0,0.0,238.0,199.0
22,2023-08-29 22:00:00,2023-09-02 20:46:35,3.0,297.91,0.0,10781.0,3249.0,5.0,4145.0,0.0,318.0,206.0
23,2023-08-29 23:00:00,2023-09-02 20:46:35,3.0,296.74,0.0,10832.0,3253.0,5.0,4242.0,0.0,303.0,185.0
