Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
39168,2023-06-21 00:00:00,2024-07-17 00:00:00,3.1,527.16,1128.0,259.0,121.0,300.0
39169,2023-06-21 01:00:00,2024-07-17 00:00:00,3.1,533.8,1278.0,357.0,111.0,321.0
39170,2023-06-21 02:00:00,2024-07-17 00:00:00,3.1,594.03,1349.0,363.0,56.0,184.0
39171,2023-06-21 03:00:00,2024-07-17 00:00:00,3.1,645.44,1346.0,363.0,6.0,78.0
39172,2023-06-21 04:00:00,2024-07-17 00:00:00,3.1,657.45,1348.0,362.0,0.0,52.0
39173,2023-06-21 05:00:00,2024-07-17 00:00:00,3.1,667.23,1350.0,363.0,0.0,26.0
39174,2023-06-21 06:00:00,2024-07-17 00:00:00,3.1,640.46,1348.0,359.0,0.0,100.0
39175,2023-06-21 07:00:00,2024-07-17 00:00:00,3.1,628.33,1351.0,314.0,0.0,154.0
39176,2023-06-21 08:00:00,2024-07-17 00:00:00,3.1,588.32,1350.0,361.0,0.0,260.0
39177,2023-06-21 09:00:00,2024-07-17 00:00:00,3.1,605.7,1335.0,360.0,0.0,200.0
39178,2023-06-21 10:00:00,2024-07-17 00:00:00,3.1,630.71,1326.0,360.0,0.0,123.0
39179,2023-06-21 11:00:00,2024-07-17 00:00:00,3.1,638.96,1312.0,360.0,0.0,97.0
39180,2023-06-21 12:00:00,2024-07-17 00:00:00,3.1,631.81,1314.0,361.0,0.0,117.0
39181,2023-06-21 13:00:00,2024-07-17 00:00:00,3.1,606.16,1317.0,360.0,3.0,191.0
39182,2023-06-21 14:00:00,2024-07-17 00:00:00,3.1,576.88,1208.0,361.0,52.0,202.0
39183,2023-06-21 15:00:00,2024-07-17 00:00:00,3.1,557.02,1079.0,361.0,110.0,162.0
39184,2023-06-21 16:00:00,2024-07-17 00:00:00,3.1,549.88,1068.0,361.0,126.0,164.0
39185,2023-06-21 17:00:00,2024-07-17 00:00:00,3.1,564.39,1100.0,352.0,127.0,133.0
39186,2023-06-21 18:00:00,2024-07-17 00:00:00,3.1,546.06,1115.0,350.0,125.0,199.0
39187,2023-06-21 19:00:00,2024-07-17 00:00:00,3.1,558.9,1137.0,311.0,124.0,180.0
39188,2023-06-21 20:00:00,2024-07-17 00:00:00,3.1,560.43,1113.0,313.0,124.0,166.0
39189,2023-06-21 21:00:00,2024-07-17 00:00:00,3.1,551.03,1157.0,325.0,122.0,210.0
39190,2023-06-21 22:00:00,2024-07-17 00:00:00,3.1,581.26,1167.0,338.0,121.0,115.0
39191,2023-06-21 23:00:00,2024-07-17 00:00:00,3.1,602.88,1184.0,338.0,119.0,59.0
