Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
35856,2023-02-03 00:00:00,2024-07-17 00:00:00,3.1,563.81,1044.0,667.0,90.0,44.0
35857,2023-02-03 01:00:00,2024-07-17 00:00:00,3.1,594.8,1143.0,668.0,22.0,43.0
35858,2023-02-03 02:00:00,2024-07-17 00:00:00,3.1,612.61,1208.0,648.0,0.0,34.0
35859,2023-02-03 03:00:00,2024-07-17 00:00:00,3.1,623.91,1209.0,648.0,0.0,0.0
35860,2023-02-03 04:00:00,2024-07-17 00:00:00,3.1,625.21,1225.0,647.0,0.0,0.0
35861,2023-02-03 05:00:00,2024-07-17 00:00:00,3.1,624.56,1216.0,647.0,0.0,0.0
35862,2023-02-03 06:00:00,2024-07-17 00:00:00,3.1,603.85,1198.0,645.0,0.0,60.0
35863,2023-02-03 07:00:00,2024-07-17 00:00:00,3.1,584.99,1109.0,647.0,0.0,94.0
35864,2023-02-03 08:00:00,2024-07-17 00:00:00,3.1,604.23,1125.0,645.0,0.0,40.0
35865,2023-02-03 09:00:00,2024-07-17 00:00:00,3.1,601.71,1122.0,647.0,0.0,46.0
35866,2023-02-03 10:00:00,2024-07-17 00:00:00,3.1,592.35,1116.0,647.0,0.0,73.0
35867,2023-02-03 11:00:00,2024-07-17 00:00:00,3.1,586.9,1135.0,646.0,0.0,96.0
35868,2023-02-03 12:00:00,2024-07-17 00:00:00,3.1,568.55,1151.0,646.0,0.0,162.0
35869,2023-02-03 13:00:00,2024-07-17 00:00:00,3.1,575.07,1295.0,649.0,0.0,185.0
35870,2023-02-03 14:00:00,2024-07-17 00:00:00,3.1,563.96,1343.0,648.0,0.0,244.0
35871,2023-02-03 15:00:00,2024-07-17 00:00:00,3.1,536.2,1395.0,646.0,1.0,381.0
35872,2023-02-03 16:00:00,2024-07-17 00:00:00,3.1,533.12,1395.0,646.0,51.0,345.0
35873,2023-02-03 17:00:00,2024-07-17 00:00:00,3.1,483.76,1146.0,648.0,119.0,383.0
35874,2023-02-03 18:00:00,2024-07-17 00:00:00,3.1,454.38,1047.0,669.0,122.0,458.0
35875,2023-02-03 19:00:00,2024-07-17 00:00:00,3.1,458.4,1032.0,669.0,79.0,471.0
35876,2023-02-03 20:00:00,2024-07-17 00:00:00,3.1,457.06,1013.0,648.0,58.0,490.0
35877,2023-02-03 21:00:00,2024-07-17 00:00:00,3.1,455.3,1002.0,649.0,54.0,495.0
35878,2023-02-03 22:00:00,2024-07-17 00:00:00,3.1,454.89,993.0,670.0,46.0,495.0
35879,2023-02-03 23:00:00,2024-07-17 00:00:00,3.1,456.24,990.0,662.0,39.0,495.0
