Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
35568,2023-01-22 00:00:00,2024-07-17 00:00:00,3.1,400.98,545.0,647.0,54.0,384.0
35569,2023-01-22 01:00:00,2024-07-17 00:00:00,3.1,437.7,625.0,648.0,7.0,353.0
35570,2023-01-22 02:00:00,2024-07-17 00:00:00,3.1,498.57,723.0,648.0,0.0,212.0
35571,2023-01-22 03:00:00,2024-07-17 00:00:00,3.1,508.6,733.0,647.0,0.0,186.0
35572,2023-01-22 04:00:00,2024-07-17 00:00:00,3.1,508.34,747.0,646.0,0.0,194.0
35573,2023-01-22 05:00:00,2024-07-17 00:00:00,3.1,540.34,742.0,646.0,0.0,98.0
35574,2023-01-22 06:00:00,2024-07-17 00:00:00,3.1,529.26,709.0,645.0,0.0,115.0
35575,2023-01-22 07:00:00,2024-07-17 00:00:00,3.1,500.01,661.0,645.0,0.0,176.0
35576,2023-01-22 08:00:00,2024-07-17 00:00:00,3.1,494.0,589.0,646.0,0.0,155.0
35577,2023-01-22 09:00:00,2024-07-17 00:00:00,3.1,505.77,632.0,647.0,0.0,144.0
35578,2023-01-22 10:00:00,2024-07-17 00:00:00,3.1,504.95,626.0,648.0,0.0,143.0
35579,2023-01-22 11:00:00,2024-07-17 00:00:00,3.1,534.85,644.0,646.0,0.0,72.0
35580,2023-01-22 12:00:00,2024-07-17 00:00:00,3.1,547.57,649.0,650.0,0.0,41.0
35581,2023-01-22 13:00:00,2024-07-17 00:00:00,3.1,553.0,767.0,650.0,0.0,72.0
35582,2023-01-22 14:00:00,2024-07-17 00:00:00,3.1,520.34,788.0,647.0,0.0,176.0
35583,2023-01-22 15:00:00,2024-07-17 00:00:00,3.1,542.29,781.0,647.0,0.0,108.0
35584,2023-01-22 16:00:00,2024-07-17 00:00:00,3.1,535.92,778.0,647.0,44.0,81.0
35585,2023-01-22 17:00:00,2024-07-17 00:00:00,3.1,489.24,565.0,647.0,109.0,46.0
35586,2023-01-22 18:00:00,2024-07-17 00:00:00,3.1,493.57,552.0,647.0,113.0,23.0
35587,2023-01-22 19:00:00,2024-07-17 00:00:00,3.1,495.24,531.0,648.0,106.0,14.0
35588,2023-01-22 20:00:00,2024-07-17 00:00:00,3.1,499.2,522.0,648.0,93.0,12.0
35589,2023-01-22 21:00:00,2024-07-17 00:00:00,3.1,501.22,514.0,647.0,94.0,2.0
35590,2023-01-22 22:00:00,2024-07-17 00:00:00,3.1,496.93,511.0,648.0,105.0,0.0
35591,2023-01-22 23:00:00,2024-07-17 00:00:00,3.1,495.46,511.0,647.0,109.0,0.0
