UTC time,coal,nat_gas,solar,wind
2023-10-25 00:00:00,1147.0,630.0,66.0,82.0
2023-10-25 01:00:00,1147.0,629.0,9.0,75.0
2023-10-25 02:00:00,1146.0,633.0,0.0,209.0
2023-10-25 03:00:00,1145.0,628.0,0.0,284.0
2023-10-25 04:00:00,1144.0,626.0,0.0,246.0
2023-10-25 05:00:00,1145.0,626.0,0.0,128.0
2023-10-25 06:00:00,1183.0,623.0,0.0,77.0
2023-10-25 07:00:00,1174.0,625.0,0.0,0.0
2023-10-25 08:00:00,1172.0,623.0,0.0,0.0
2023-10-25 09:00:00,1180.0,624.0,0.0,10.0
2023-10-25 10:00:00,1177.0,625.0,0.0,18.0
2023-10-25 11:00:00,1177.0,627.0,0.0,4.0
2023-10-25 12:00:00,1173.0,629.0,0.0,16.0
2023-10-25 13:00:00,1182.0,630.0,0.0,1.0
2023-10-25 14:00:00,1161.0,628.0,0.0,137.0
2023-10-25 15:00:00,1054.0,629.0,34.0,92.0
2023-10-25 16:00:00,1078.0,629.0,99.0,67.0
2023-10-25 17:00:00,1157.0,627.0,116.0,149.0
2023-10-25 18:00:00,1168.0,627.0,115.0,263.0
2023-10-25 19:00:00,1169.0,628.0,111.0,245.0
2023-10-25 20:00:00,1167.0,627.0,110.0,243.0
2023-10-25 21:00:00,1167.0,627.0,114.0,275.0
2023-10-25 22:00:00,1169.0,627.0,115.0,281.0
2023-10-25 23:00:00,1159.0,628.0,92.0,289.0
