Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
41952,2023-10-15 00:00:00,2024-07-17 00:00:00,3.1,612.05,1356.0,619.0,83.0,0.0
41953,2023-10-15 01:00:00,2024-07-17 00:00:00,3.1,628.73,1359.0,619.0,17.0,12.0
41954,2023-10-15 02:00:00,2024-07-17 00:00:00,3.1,610.46,1357.0,618.0,0.0,89.0
41955,2023-10-15 03:00:00,2024-07-17 00:00:00,3.1,590.22,1367.0,617.0,0.0,163.0
41956,2023-10-15 04:00:00,2024-07-17 00:00:00,3.1,602.51,1370.0,617.0,0.0,120.0
41957,2023-10-15 05:00:00,2024-07-17 00:00:00,3.1,602.91,1370.0,616.0,0.0,119.0
41958,2023-10-15 06:00:00,2024-07-17 00:00:00,3.1,597.9,1367.0,626.0,0.0,132.0
41959,2023-10-15 07:00:00,2024-07-17 00:00:00,3.1,599.06,1232.0,625.0,0.0,92.0
41960,2023-10-15 08:00:00,2024-07-17 00:00:00,3.1,572.86,782.0,600.0,0.0,43.0
41961,2023-10-15 09:00:00,2024-07-17 00:00:00,3.1,570.73,772.0,600.0,0.0,45.0
41962,2023-10-15 10:00:00,2024-07-17 00:00:00,3.1,573.16,767.0,601.0,0.0,37.0
41963,2023-10-15 11:00:00,2024-07-17 00:00:00,3.1,581.96,758.0,601.0,0.0,13.0
41964,2023-10-15 12:00:00,2024-07-17 00:00:00,3.1,583.3,751.0,603.0,0.0,7.0
41965,2023-10-15 13:00:00,2024-07-17 00:00:00,3.1,583.54,733.0,603.0,0.0,1.0
41966,2023-10-15 14:00:00,2024-07-17 00:00:00,3.1,566.61,616.0,603.0,1.0,0.0
41967,2023-10-15 15:00:00,2024-07-17 00:00:00,3.1,554.2,669.0,600.0,49.0,0.0
41968,2023-10-15 16:00:00,2024-07-17 00:00:00,3.1,515.76,600.0,602.0,114.0,0.0
41969,2023-10-15 17:00:00,2024-07-17 00:00:00,3.1,512.64,613.0,603.0,128.0,0.0
41970,2023-10-15 18:00:00,2024-07-17 00:00:00,3.1,515.97,628.0,601.0,127.0,0.0
41971,2023-10-15 19:00:00,2024-07-17 00:00:00,3.1,521.14,648.0,600.0,123.0,0.0
41972,2023-10-15 20:00:00,2024-07-17 00:00:00,3.1,524.29,667.0,601.0,123.0,0.0
41973,2023-10-15 21:00:00,2024-07-17 00:00:00,3.1,535.57,740.0,602.0,124.0,0.0
41974,2023-10-15 22:00:00,2024-07-17 00:00:00,3.1,542.18,787.0,602.0,125.0,0.0
41975,2023-10-15 23:00:00,2024-07-17 00:00:00,3.1,542.22,789.0,601.0,126.0,0.0
