UTC time,coal,nat_gas,solar,wind
2023-08-29 00:00:00,1375.0,626.0,104.0,16.0
2023-08-29 01:00:00,1378.0,627.0,76.0,46.0
2023-08-29 02:00:00,1379.0,604.0,18.0,74.0
2023-08-29 03:00:00,1376.0,603.0,0.0,334.0
2023-08-29 04:00:00,1374.0,625.0,0.0,326.0
2023-08-29 05:00:00,1373.0,626.0,0.0,134.0
2023-08-29 06:00:00,1372.0,619.0,0.0,47.0
2023-08-29 07:00:00,1347.0,618.0,0.0,364.0
2023-08-29 08:00:00,1330.0,627.0,0.0,314.0
2023-08-29 09:00:00,1318.0,626.0,0.0,193.0
2023-08-29 10:00:00,1316.0,627.0,0.0,222.0
2023-08-29 11:00:00,1313.0,628.0,0.0,271.0
2023-08-29 12:00:00,1312.0,630.0,0.0,158.0
2023-08-29 13:00:00,1316.0,628.0,0.0,101.0
2023-08-29 14:00:00,1249.0,626.0,2.0,151.0
2023-08-29 15:00:00,1269.0,626.0,67.0,156.0
2023-08-29 16:00:00,1312.0,630.0,113.0,251.0
2023-08-29 17:00:00,1321.0,626.0,117.0,194.0
2023-08-29 18:00:00,1311.0,626.0,115.0,105.0
2023-08-29 19:00:00,1330.0,627.0,110.0,65.0
2023-08-29 20:00:00,1343.0,628.0,111.0,75.0
2023-08-29 21:00:00,1369.0,625.0,109.0,109.0
2023-08-29 22:00:00,1373.0,588.0,107.0,143.0
2023-08-29 23:00:00,1378.0,627.0,106.0,152.0
