Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
43176,2023-12-05 00:00:00,2024-07-17 00:00:00,3.1,649.32,971.0,620.0,21.0,85.0
43177,2023-12-05 01:00:00,2024-07-17 00:00:00,3.1,670.43,1170.0,619.0,0.0,96.0
43178,2023-12-05 02:00:00,2024-07-17 00:00:00,3.1,693.97,1302.0,617.0,0.0,56.0
43179,2023-12-05 03:00:00,2024-07-17 00:00:00,3.1,705.39,1317.0,617.0,0.0,26.0
43180,2023-12-05 04:00:00,2024-07-17 00:00:00,3.1,709.64,1321.0,616.0,0.0,15.0
43181,2023-12-05 05:00:00,2024-07-17 00:00:00,3.1,710.08,1318.0,617.0,0.0,13.0
43182,2023-12-05 06:00:00,2024-07-17 00:00:00,3.1,711.88,1314.0,615.0,0.0,8.0
43183,2023-12-05 07:00:00,2024-07-17 00:00:00,3.1,712.02,1312.0,616.0,0.0,7.0
43184,2023-12-05 08:00:00,2024-07-17 00:00:00,3.1,693.0,1316.0,615.0,0.0,62.0
43185,2023-12-05 09:00:00,2024-07-17 00:00:00,3.1,638.08,1233.0,617.0,0.0,212.0
43186,2023-12-05 10:00:00,2024-07-17 00:00:00,3.1,604.95,1233.0,617.0,0.0,327.0
43187,2023-12-05 11:00:00,2024-07-17 00:00:00,3.1,599.75,1235.0,617.0,0.0,347.0
43188,2023-12-05 12:00:00,2024-07-17 00:00:00,3.1,599.43,1234.0,616.0,0.0,348.0
43189,2023-12-05 13:00:00,2024-07-17 00:00:00,3.1,600.25,1240.0,617.0,0.0,347.0
43190,2023-12-05 14:00:00,2024-07-17 00:00:00,3.1,597.93,1242.0,614.0,0.0,357.0
43191,2023-12-05 15:00:00,2024-07-17 00:00:00,3.1,608.18,1281.0,605.0,6.0,329.0
43192,2023-12-05 16:00:00,2024-07-17 00:00:00,3.1,662.33,1301.0,598.0,63.0,97.0
43193,2023-12-05 17:00:00,2024-07-17 00:00:00,3.1,650.96,1122.0,597.0,109.0,43.0
43194,2023-12-05 18:00:00,2024-07-17 00:00:00,3.1,649.35,1028.0,599.0,107.0,24.0
43195,2023-12-05 19:00:00,2024-07-17 00:00:00,3.1,659.18,1012.0,599.0,100.0,0.0
43196,2023-12-05 20:00:00,2024-07-17 00:00:00,3.1,659.81,1010.0,598.0,98.0,0.0
43197,2023-12-05 21:00:00,2024-07-17 00:00:00,3.1,659.73,1013.0,598.0,99.0,0.0
43198,2023-12-05 22:00:00,2024-07-17 00:00:00,3.1,657.77,1015.0,598.0,105.0,0.0
43199,2023-12-05 23:00:00,2024-07-17 00:00:00,3.1,663.21,1042.0,597.0,97.0,0.0
