Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
37896,2023-04-29 00:00:00,2024-07-17 00:00:00,3.1,485.23,1339.0,599.0,122.0,494.0
37897,2023-04-29 01:00:00,2024-07-17 00:00:00,3.1,497.74,1361.0,616.0,90.0,469.0
37898,2023-04-29 02:00:00,2024-07-17 00:00:00,3.1,552.78,1365.0,616.0,26.0,282.0
37899,2023-04-29 03:00:00,2024-07-17 00:00:00,3.1,578.94,1364.0,614.0,0.0,205.0
37900,2023-04-29 04:00:00,2024-07-17 00:00:00,3.1,595.55,1355.0,613.0,0.0,142.0
37901,2023-04-29 05:00:00,2024-07-17 00:00:00,3.1,609.5,1378.0,614.0,0.0,99.0
37902,2023-04-29 06:00:00,2024-07-17 00:00:00,3.1,624.57,1382.0,615.0,0.0,49.0
37903,2023-04-29 07:00:00,2024-07-17 00:00:00,3.1,636.85,1380.0,613.0,0.0,10.0
37904,2023-04-29 08:00:00,2024-07-17 00:00:00,3.1,641.27,1338.0,536.0,0.0,21.0
37905,2023-04-29 09:00:00,2024-07-17 00:00:00,3.1,637.76,1310.0,498.0,0.0,42.0
37906,2023-04-29 10:00:00,2024-07-17 00:00:00,3.1,623.47,1300.0,501.0,0.0,81.0
37907,2023-04-29 11:00:00,2024-07-17 00:00:00,3.1,588.88,1293.0,497.0,0.0,191.0
37908,2023-04-29 12:00:00,2024-07-17 00:00:00,3.1,569.49,1287.0,464.0,0.0,268.0
37909,2023-04-29 13:00:00,2024-07-17 00:00:00,3.1,576.78,1295.0,478.0,0.0,240.0
37910,2023-04-29 14:00:00,2024-07-17 00:00:00,3.1,574.63,1323.0,429.0,32.0,242.0
37911,2023-04-29 15:00:00,2024-07-17 00:00:00,3.1,575.62,1303.0,337.0,98.0,199.0
37912,2023-04-29 16:00:00,2024-07-17 00:00:00,3.1,534.38,1151.0,468.0,123.0,219.0
37913,2023-04-29 17:00:00,2024-07-17 00:00:00,3.1,558.12,1202.0,477.0,122.0,152.0
37914,2023-04-29 18:00:00,2024-07-17 00:00:00,3.1,567.43,1217.0,480.0,122.0,124.0
37915,2023-04-29 19:00:00,2024-07-17 00:00:00,3.1,549.56,1223.0,607.0,120.0,150.0
37916,2023-04-29 20:00:00,2024-07-17 00:00:00,3.1,552.8,1238.0,617.0,120.0,140.0
37917,2023-04-29 21:00:00,2024-07-17 00:00:00,3.1,563.67,1312.0,617.0,121.0,124.0
37918,2023-04-29 22:00:00,2024-07-17 00:00:00,3.1,566.15,1335.0,618.0,118.0,125.0
37919,2023-04-29 23:00:00,2024-07-17 00:00:00,3.1,573.17,1350.0,618.0,116.0,105.0
