Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
40464,2023-08-14 00:00:00,83.37,0.0,166.0,7.0,16.0,13.0
40465,2023-08-14 01:00:00,82.64,0.0,166.0,7.0,15.0,13.0
40466,2023-08-14 02:00:00,83.73,0.0,166.0,6.0,16.0,13.0
40467,2023-08-14 03:00:00,83.44,0.0,167.0,6.0,16.0,13.0
40468,2023-08-14 04:00:00,67.52,0.0,258.0,4.0,16.0,14.0
40469,2023-08-14 05:00:00,60.17,0.0,322.0,4.0,17.0,14.0
40470,2023-08-14 06:00:00,62.0,0.0,323.0,3.0,17.0,15.0
40471,2023-08-14 07:00:00,64.38,0.0,323.0,2.0,18.0,16.0
40472,2023-08-14 08:00:00,96.79,0.0,162.0,3.0,18.0,16.0
40473,2023-08-14 09:00:00,139.29,0.0,138.0,8.0,26.0,26.0
40474,2023-08-14 10:00:00,97.45,0.0,172.0,10.0,20.0,18.0
40475,2023-08-14 11:00:00,199.22,0.0,46.0,11.0,20.0,19.0
40476,2023-08-14 12:00:00,190.24,1.0,51.0,10.0,20.0,18.0
40477,2023-08-14 13:00:00,190.1,0.0,51.0,6.0,22.0,17.0
40478,2023-08-14 14:00:00,241.06,0.0,51.0,10.0,36.0,30.0
40479,2023-08-14 15:00:00,79.25,0.0,256.0,7.0,27.0,17.0
40480,2023-08-14 16:00:00,74.52,0.0,369.0,4.0,29.0,23.0
40481,2023-08-14 17:00:00,76.83,0.0,363.0,1.0,28.0,24.0
40482,2023-08-14 18:00:00,64.82,0.0,338.0,0.0,22.0,16.0
40483,2023-08-14 19:00:00,61.42,0.0,338.0,0.0,22.0,14.0
40484,2023-08-14 20:00:00,65.78,0.0,272.0,0.0,19.0,13.0
40485,2023-08-14 21:00:00,123.97,0.0,94.0,0.0,18.0,13.0
40486,2023-08-14 22:00:00,88.21,0.0,158.0,1.0,16.0,13.0
40487,2023-08-14 23:00:00,85.82,0.0,158.0,7.0,16.0,13.0
