UTC time,nat_gas,hydro,wind,biomass,unknown
2023-03-27 00:00:00,0.0,1228.0,24.0,24.0,14.0
2023-03-27 01:00:00,0.0,1239.0,27.0,25.0,14.0
2023-03-27 02:00:00,0.0,1297.0,38.0,28.0,15.0
2023-03-27 03:00:00,0.0,1330.0,42.0,29.0,15.0
2023-03-27 04:00:00,1.0,1351.0,40.0,31.0,15.0
2023-03-27 05:00:00,1.0,1351.0,38.0,32.0,15.0
2023-03-27 06:00:00,1.0,1338.0,48.0,33.0,17.0
2023-03-27 07:00:00,1.0,1339.0,52.0,36.0,20.0
2023-03-27 08:00:00,1.0,1342.0,63.0,31.0,16.0
2023-03-27 09:00:00,0.0,1338.0,79.0,29.0,15.0
2023-03-27 10:00:00,0.0,1337.0,79.0,28.0,15.0
2023-03-27 11:00:00,0.0,1309.0,75.0,31.0,18.0
2023-03-27 12:00:00,0.0,1372.0,77.0,28.0,15.0
2023-03-27 13:00:00,0.0,1402.0,78.0,28.0,15.0
2023-03-27 14:00:00,0.0,1403.0,63.0,29.0,15.0
2023-03-27 15:00:00,0.0,1402.0,42.0,31.0,18.0
2023-03-27 16:00:00,0.0,1367.0,55.0,30.0,15.0
2023-03-27 17:00:00,0.0,1379.0,59.0,30.0,15.0
2023-03-27 18:00:00,0.0,1395.0,46.0,29.0,14.0
2023-03-27 19:00:00,0.0,1413.0,61.0,28.0,14.0
2023-03-27 20:00:00,0.0,1413.0,61.0,27.0,14.0
2023-03-27 21:00:00,0.0,1375.0,59.0,29.0,16.0
2023-03-27 22:00:00,0.0,1373.0,46.0,28.0,16.0
2023-03-27 23:00:00,0.0,1373.0,48.0,27.0,16.0
