UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-12 00:00:00,0.0,10481.0,2227.0,87.0,3533.0,12087.0,2648.0,0.0
2023-08-12 01:00:00,0.0,11973.0,2229.0,87.0,3713.0,9384.0,3162.0,221.0
2023-08-12 02:00:00,0.0,13457.0,2227.0,87.0,4304.0,4832.0,3419.0,1683.0
2023-08-12 03:00:00,0.0,15100.0,2227.0,87.0,4621.0,523.0,3716.0,2584.0
2023-08-12 04:00:00,0.0,14524.0,2231.0,87.0,4526.0,0.0,4004.0,1725.0
2023-08-12 05:00:00,0.0,13592.0,2234.0,87.0,4112.0,0.0,3895.0,1610.0
2023-08-12 06:00:00,0.0,12657.0,2236.0,87.0,3818.0,0.0,3722.0,647.0
2023-08-12 07:00:00,0.0,11675.0,2237.0,88.0,3184.0,0.0,3427.0,251.0
2023-08-12 08:00:00,0.0,11595.0,2237.0,88.0,3059.0,0.0,3130.0,0.0
2023-08-12 09:00:00,0.0,10178.0,2237.0,88.0,2998.0,0.0,3054.0,0.0
2023-08-12 10:00:00,0.0,9118.0,2236.0,87.0,2968.0,0.0,2693.0,0.0
2023-08-12 11:00:00,0.0,8580.0,2235.0,88.0,2655.0,0.0,2631.0,0.0
2023-08-12 12:00:00,0.0,8391.0,2238.0,88.0,2748.0,0.0,2386.0,0.0
2023-08-12 13:00:00,0.0,8490.0,2239.0,88.0,3047.0,0.0,1977.0,0.0
2023-08-12 14:00:00,0.0,8697.0,2240.0,88.0,3019.0,817.0,1820.0,230.0
2023-08-12 15:00:00,0.0,8729.0,2241.0,88.0,2378.0,6035.0,1523.0,0.0
2023-08-12 16:00:00,0.0,8940.0,2240.0,88.0,1698.0,10783.0,924.0,0.0
2023-08-12 17:00:00,0.0,9279.0,2234.0,87.0,1561.0,12678.0,431.0,0.0
2023-08-12 18:00:00,0.0,9081.0,2227.0,87.0,1541.0,12941.0,264.0,0.0
2023-08-12 19:00:00,0.0,8728.0,2223.0,87.0,1413.0,13631.0,344.0,0.0
2023-08-12 20:00:00,0.0,8036.0,2220.0,87.0,1653.0,13987.0,420.0,0.0
2023-08-12 21:00:00,0.0,7696.0,2220.0,87.0,2123.0,14074.0,458.0,0.0
2023-08-12 22:00:00,0.0,8043.0,2217.0,87.0,2644.0,14051.0,648.0,34.0
2023-08-12 23:00:00,0.0,10244.0,2216.0,88.0,2908.0,13429.0,941.0,114.0
