Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
38808,2023-06-06 00:00:00,2024-07-17 00:00:00,3.1,244.17,2887.0,2155.0,7325.0,2186.0,81.0,13.0
38809,2023-06-06 01:00:00,2024-07-17 00:00:00,3.1,247.44,2811.0,2293.0,7323.0,1995.0,6.0,12.0
38810,2023-06-06 02:00:00,2024-07-17 00:00:00,3.1,246.84,2645.0,2305.0,7325.0,1623.0,0.0,12.0
38811,2023-06-06 03:00:00,2024-07-17 00:00:00,3.1,261.99,2549.0,2293.0,7325.0,501.0,0.0,12.0
38812,2023-06-06 04:00:00,2024-07-17 00:00:00,3.1,251.57,2173.0,2217.0,7326.0,62.0,0.0,12.0
38813,2023-06-06 05:00:00,2024-07-17 00:00:00,3.1,228.17,1700.0,2184.0,7326.0,0.0,0.0,12.0
38814,2023-06-06 06:00:00,2024-07-17 00:00:00,3.1,214.76,1455.0,2175.0,7327.0,0.0,0.0,13.0
38815,2023-06-06 07:00:00,2024-07-17 00:00:00,3.1,213.61,1444.0,2156.0,7328.0,0.0,0.0,12.0
38816,2023-06-06 08:00:00,2024-07-17 00:00:00,3.1,213.1,1450.0,2123.0,7328.0,0.0,0.0,12.0
38817,2023-06-06 09:00:00,2024-07-17 00:00:00,3.1,212.98,1447.0,2121.0,7323.0,0.0,0.0,12.0
38818,2023-06-06 10:00:00,2024-07-17 00:00:00,3.1,213.85,1468.0,2118.0,7335.0,0.0,0.0,12.0
38819,2023-06-06 11:00:00,2024-07-17 00:00:00,3.1,213.93,1452.0,2159.0,7327.0,0.0,14.0,12.0
38820,2023-06-06 12:00:00,2024-07-17 00:00:00,3.1,221.03,1603.0,2189.0,7332.0,0.0,128.0,13.0
38821,2023-06-06 13:00:00,2024-07-17 00:00:00,3.1,210.56,1457.0,2200.0,7325.0,0.0,327.0,12.0
38822,2023-06-06 14:00:00,2024-07-17 00:00:00,3.1,208.36,1466.0,2207.0,7328.0,0.0,525.0,13.0
38823,2023-06-06 15:00:00,2024-07-17 00:00:00,3.1,210.89,1545.0,2226.0,7311.0,0.0,691.0,13.0
38824,2023-06-06 16:00:00,2024-07-17 00:00:00,3.1,209.7,1559.0,2239.0,7322.0,23.0,814.0,14.0
38825,2023-06-06 17:00:00,2024-07-17 00:00:00,3.1,217.24,1775.0,2283.0,7318.0,262.0,852.0,14.0
38826,2023-06-06 18:00:00,2024-07-17 00:00:00,3.1,221.34,2076.0,2356.0,7316.0,1007.0,863.0,14.0
38827,2023-06-06 19:00:00,2024-07-17 00:00:00,3.1,234.33,2374.0,2663.0,7316.0,1373.0,858.0,14.0
38828,2023-06-06 20:00:00,2024-07-17 00:00:00,3.1,248.18,2781.0,2686.0,7315.0,1582.0,804.0,13.0
38829,2023-06-06 21:00:00,2024-07-17 00:00:00,3.1,255.96,3036.0,2836.0,7319.0,1959.0,675.0,14.0
38830,2023-06-06 22:00:00,2024-07-17 00:00:00,3.1,269.71,3401.0,2830.0,7316.0,2031.0,517.0,13.0
38831,2023-06-06 23:00:00,2024-07-17 00:00:00,3.1,275.98,3508.0,2862.0,7317.0,2084.0,300.0,12.0
