UTC time,coal,nat_gas,solar,wind
2023-01-18 00:00:00,645.0,691.0,32.0,453.0
2023-01-18 01:00:00,653.0,744.0,10.0,476.0
2023-01-18 02:00:00,652.0,667.0,0.0,493.0
2023-01-18 03:00:00,639.0,672.0,0.0,475.0
2023-01-18 04:00:00,640.0,680.0,0.0,354.0
2023-01-18 05:00:00,641.0,681.0,0.0,448.0
2023-01-18 06:00:00,639.0,652.0,0.0,495.0
2023-01-18 07:00:00,640.0,602.0,0.0,487.0
2023-01-18 08:00:00,639.0,595.0,0.0,495.0
2023-01-18 09:00:00,641.0,558.0,0.0,487.0
2023-01-18 10:00:00,639.0,556.0,0.0,461.0
2023-01-18 11:00:00,640.0,555.0,0.0,495.0
2023-01-18 12:00:00,640.0,555.0,0.0,495.0
2023-01-18 13:00:00,639.0,593.0,0.0,495.0
2023-01-18 14:00:00,640.0,780.0,0.0,495.0
2023-01-18 15:00:00,640.0,774.0,0.0,482.0
2023-01-18 16:00:00,639.0,642.0,46.0,492.0
2023-01-18 17:00:00,641.0,594.0,106.0,495.0
2023-01-18 18:00:00,636.0,576.0,111.0,493.0
2023-01-18 19:00:00,639.0,578.0,105.0,428.0
2023-01-18 20:00:00,636.0,555.0,101.0,333.0
2023-01-18 21:00:00,637.0,574.0,104.0,353.0
2023-01-18 22:00:00,638.0,565.0,110.0,424.0
2023-01-18 23:00:00,637.0,563.0,111.0,453.0
