Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
35136,2023-01-04 00:00:00,2024-07-17 00:00:00,3.1,475.98,644.0,1257.0,22.0,494.0
35137,2023-01-04 01:00:00,2024-07-17 00:00:00,3.1,480.58,647.0,1360.0,1.0,494.0
35138,2023-01-04 02:00:00,2024-07-17 00:00:00,3.1,480.63,646.0,1363.0,0.0,494.0
35139,2023-01-04 03:00:00,2024-07-17 00:00:00,3.1,480.51,645.0,1366.0,0.0,494.0
35140,2023-01-04 04:00:00,2024-07-17 00:00:00,3.1,480.03,645.0,1245.0,0.0,494.0
35141,2023-01-04 05:00:00,2024-07-17 00:00:00,3.1,480.72,646.0,1235.0,0.0,491.0
35142,2023-01-04 06:00:00,2024-07-17 00:00:00,3.1,481.13,647.0,1201.0,0.0,489.0
35143,2023-01-04 07:00:00,2024-07-17 00:00:00,3.1,479.59,646.0,1112.0,0.0,494.0
35144,2023-01-04 08:00:00,2024-07-17 00:00:00,3.1,481.6,646.0,1092.0,0.0,484.0
35145,2023-01-04 09:00:00,2024-07-17 00:00:00,3.1,488.58,648.0,1112.0,0.0,453.0
35146,2023-01-04 10:00:00,2024-07-17 00:00:00,3.1,482.12,646.0,1117.0,0.0,482.0
35147,2023-01-04 11:00:00,2024-07-17 00:00:00,3.1,479.44,645.0,1112.0,0.0,494.0
35148,2023-01-04 12:00:00,2024-07-17 00:00:00,3.1,479.22,645.0,1109.0,0.0,495.0
35149,2023-01-04 13:00:00,2024-07-17 00:00:00,3.1,479.44,645.0,1113.0,0.0,494.0
35150,2023-01-04 14:00:00,2024-07-17 00:00:00,3.1,481.88,646.0,1110.0,0.0,483.0
35151,2023-01-04 15:00:00,2024-07-17 00:00:00,3.1,484.38,646.0,1179.0,0.0,472.0
35152,2023-01-04 16:00:00,2024-07-17 00:00:00,3.1,506.2,646.0,1192.0,9.0,362.0
35153,2023-01-04 17:00:00,2024-07-17 00:00:00,3.1,511.32,647.0,1225.0,30.0,319.0
35154,2023-01-04 18:00:00,2024-07-17 00:00:00,3.1,493.98,646.0,1180.0,52.0,378.0
35155,2023-01-04 19:00:00,2024-07-17 00:00:00,3.1,499.51,646.0,1179.0,74.0,332.0
35156,2023-01-04 20:00:00,2024-07-17 00:00:00,3.1,511.32,647.0,1162.0,93.0,263.0
35157,2023-01-04 21:00:00,2024-07-17 00:00:00,3.1,553.92,646.0,1162.0,83.0,102.0
35158,2023-01-04 22:00:00,2024-07-17 00:00:00,3.1,570.64,647.0,1159.0,94.0,33.0
35159,2023-01-04 23:00:00,2024-07-17 00:00:00,3.1,577.44,646.0,1162.0,96.0,7.0
