Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
40824,2023-08-29 00:00:00,2024-07-17 00:00:00,3.1,561.96,626.0,1375.0,104.0,16.0
40825,2023-08-29 01:00:00,2024-07-17 00:00:00,3.1,561.02,627.0,1378.0,76.0,46.0
40826,2023-08-29 02:00:00,2024-07-17 00:00:00,3.1,565.12,604.0,1379.0,18.0,74.0
40827,2023-08-29 03:00:00,2024-07-17 00:00:00,3.1,506.86,603.0,1376.0,0.0,334.0
40828,2023-08-29 04:00:00,2024-07-17 00:00:00,3.1,511.55,625.0,1374.0,0.0,326.0
40829,2023-08-29 05:00:00,2024-07-17 00:00:00,3.1,556.76,626.0,1373.0,0.0,134.0
40830,2023-08-29 06:00:00,2024-07-17 00:00:00,3.1,579.18,619.0,1372.0,0.0,47.0
40831,2023-08-29 07:00:00,2024-07-17 00:00:00,3.1,502.7,618.0,1347.0,0.0,364.0
40832,2023-08-29 08:00:00,2024-07-17 00:00:00,3.1,514.88,627.0,1330.0,0.0,314.0
40833,2023-08-29 09:00:00,2024-07-17 00:00:00,3.1,543.41,626.0,1318.0,0.0,193.0
40834,2023-08-29 10:00:00,2024-07-17 00:00:00,3.1,536.45,627.0,1316.0,0.0,222.0
40835,2023-08-29 11:00:00,2024-07-17 00:00:00,3.1,525.0,628.0,1313.0,0.0,271.0
40836,2023-08-29 12:00:00,2024-07-17 00:00:00,3.1,552.96,630.0,1312.0,0.0,158.0
40837,2023-08-29 13:00:00,2024-07-17 00:00:00,3.1,567.68,628.0,1316.0,0.0,101.0
40838,2023-08-29 14:00:00,2024-07-17 00:00:00,3.1,555.76,626.0,1249.0,2.0,151.0
40839,2023-08-29 15:00:00,2024-07-17 00:00:00,3.1,538.18,626.0,1269.0,67.0,156.0
40840,2023-08-29 16:00:00,2024-07-17 00:00:00,3.1,506.21,630.0,1312.0,113.0,251.0
40841,2023-08-29 17:00:00,2024-07-17 00:00:00,3.1,517.28,626.0,1321.0,117.0,194.0
40842,2023-08-29 18:00:00,2024-07-17 00:00:00,3.1,538.73,626.0,1311.0,115.0,105.0
40843,2023-08-29 19:00:00,2024-07-17 00:00:00,3.1,549.49,627.0,1330.0,110.0,65.0
40844,2023-08-29 20:00:00,2024-07-17 00:00:00,3.1,546.52,628.0,1343.0,111.0,75.0
40845,2023-08-29 21:00:00,2024-07-17 00:00:00,3.1,537.71,625.0,1369.0,109.0,109.0
40846,2023-08-29 22:00:00,2024-07-17 00:00:00,3.1,525.25,588.0,1373.0,107.0,143.0
40847,2023-08-29 23:00:00,2024-07-17 00:00:00,3.1,528.41,627.0,1378.0,106.0,152.0
