Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
41424,2023-09-23 00:00:00,2024-07-17 00:00:00,3.1,307.23,0.0,1346.0,35.0,240.0
41425,2023-09-23 01:00:00,2024-07-17 00:00:00,3.1,318.57,1.0,1354.0,8.0,212.0
41426,2023-09-23 02:00:00,2024-07-17 00:00:00,3.1,318.32,0.0,1349.0,0.0,219.0
41427,2023-09-23 03:00:00,2024-07-17 00:00:00,3.1,318.92,0.0,1355.0,0.0,217.0
41428,2023-09-23 04:00:00,2024-07-17 00:00:00,3.1,312.63,0.0,1357.0,0.0,249.0
41429,2023-09-23 05:00:00,2024-07-17 00:00:00,3.1,306.64,0.0,1355.0,0.0,280.0
41430,2023-09-23 06:00:00,2024-07-17 00:00:00,3.1,308.98,0.0,1347.0,0.0,266.0
41431,2023-09-23 07:00:00,2024-07-17 00:00:00,3.1,316.36,0.0,1333.0,0.0,226.0
41432,2023-09-23 08:00:00,2024-07-17 00:00:00,3.1,314.63,0.0,1341.0,0.0,236.0
41433,2023-09-23 09:00:00,2024-07-17 00:00:00,3.1,301.2,1.0,1346.0,0.0,309.0
41434,2023-09-23 10:00:00,2024-07-17 00:00:00,3.1,288.97,0.0,1348.0,0.0,378.0
41435,2023-09-23 11:00:00,2024-07-17 00:00:00,3.1,289.36,0.0,1342.0,0.0,374.0
41436,2023-09-23 12:00:00,2024-07-17 00:00:00,3.1,295.74,0.0,1350.0,0.0,339.0
41437,2023-09-23 13:00:00,2024-07-17 00:00:00,3.1,298.47,0.0,1352.0,0.0,324.0
41438,2023-09-23 14:00:00,2024-07-17 00:00:00,3.1,294.16,0.0,1311.0,0.0,338.0
41439,2023-09-23 15:00:00,2024-07-17 00:00:00,3.1,293.82,0.0,1157.0,9.0,291.0
41440,2023-09-23 16:00:00,2024-07-17 00:00:00,3.1,309.3,0.0,1116.0,18.0,201.0
41441,2023-09-23 17:00:00,2024-07-17 00:00:00,3.1,301.14,1.0,1126.0,43.0,216.0
41442,2023-09-23 18:00:00,2024-07-17 00:00:00,3.1,302.56,0.0,1126.0,76.0,175.0
41443,2023-09-23 19:00:00,2024-07-17 00:00:00,3.1,281.66,0.0,1135.0,85.0,271.0
41444,2023-09-23 20:00:00,2024-07-17 00:00:00,3.1,278.4,0.0,1158.0,114.0,267.0
41445,2023-09-23 21:00:00,2024-07-17 00:00:00,3.1,292.43,0.0,1180.0,72.0,241.0
41446,2023-09-23 22:00:00,2024-07-17 00:00:00,3.1,306.87,0.0,1191.0,76.0,169.0
41447,2023-09-23 23:00:00,2024-07-17 00:00:00,3.1,293.65,0.0,1200.0,109.0,203.0
