Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
35688,2023-01-27 00:00:00,2024-07-17 00:00:00,3.1,412.77,648.0,937.0,84.0,364.0
35689,2023-01-27 01:00:00,2024-07-17 00:00:00,3.1,404.68,639.0,1144.0,16.0,447.0
35690,2023-01-27 02:00:00,2024-07-17 00:00:00,3.1,397.1,637.0,1321.0,0.0,492.0
35691,2023-01-27 03:00:00,2024-07-17 00:00:00,3.1,396.59,637.0,1323.0,0.0,495.0
35692,2023-01-27 04:00:00,2024-07-17 00:00:00,3.1,396.63,638.0,1333.0,0.0,495.0
35693,2023-01-27 05:00:00,2024-07-17 00:00:00,3.1,397.79,645.0,1321.0,0.0,495.0
35694,2023-01-27 06:00:00,2024-07-17 00:00:00,3.1,400.05,646.0,1148.0,0.0,495.0
35695,2023-01-27 07:00:00,2024-07-17 00:00:00,3.1,400.89,649.0,1121.0,0.0,495.0
35696,2023-01-27 08:00:00,2024-07-17 00:00:00,3.1,400.8,648.0,1116.0,0.0,495.0
35697,2023-01-27 09:00:00,2024-07-17 00:00:00,3.1,401.09,646.0,1123.0,0.0,491.0
35698,2023-01-27 10:00:00,2024-07-17 00:00:00,3.1,413.58,646.0,1121.0,0.0,423.0
35699,2023-01-27 11:00:00,2024-07-17 00:00:00,3.1,448.61,646.0,1115.0,0.0,253.0
35700,2023-01-27 12:00:00,2024-07-17 00:00:00,3.1,468.93,646.0,1128.0,0.0,163.0
35701,2023-01-27 13:00:00,2024-07-17 00:00:00,3.1,479.74,646.0,1300.0,0.0,80.0
35702,2023-01-27 14:00:00,2024-07-17 00:00:00,3.1,488.55,646.0,1335.0,0.0,35.0
35703,2023-01-27 15:00:00,2024-07-17 00:00:00,3.1,479.05,647.0,1377.0,3.0,63.0
35704,2023-01-27 16:00:00,2024-07-17 00:00:00,3.1,470.05,646.0,1360.0,58.0,51.0
35705,2023-01-27 17:00:00,2024-07-17 00:00:00,3.1,471.64,646.0,1132.0,116.0,35.0
35706,2023-01-27 18:00:00,2024-07-17 00:00:00,3.1,483.15,645.0,1006.0,118.0,16.0
35707,2023-01-27 19:00:00,2024-07-17 00:00:00,3.1,492.28,645.0,929.0,113.0,7.0
35708,2023-01-27 20:00:00,2024-07-17 00:00:00,3.1,471.75,646.0,963.0,109.0,78.0
35709,2023-01-27 21:00:00,2024-07-17 00:00:00,3.1,444.13,645.0,951.0,111.0,189.0
35710,2023-01-27 22:00:00,2024-07-17 00:00:00,3.1,441.99,647.0,924.0,116.0,199.0
35711,2023-01-27 23:00:00,2024-07-17 00:00:00,3.1,405.61,646.0,916.0,118.0,366.0
