Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
39624,2023-07-10 00:00:00,2024-07-17 00:00:00,3.1,451.8,646.0,1274.0,104.0,106.0
39625,2023-07-10 01:00:00,2024-07-17 00:00:00,3.1,439.07,646.0,1279.0,96.0,175.0
39626,2023-07-10 02:00:00,2024-07-17 00:00:00,3.1,415.14,623.0,1320.0,49.0,325.0
39627,2023-07-10 03:00:00,2024-07-17 00:00:00,3.1,422.16,628.0,1324.0,3.0,336.0
39628,2023-07-10 04:00:00,2024-07-17 00:00:00,3.1,428.0,561.0,1300.0,0.0,259.0
39629,2023-07-10 05:00:00,2024-07-17 00:00:00,3.1,408.0,418.0,1338.0,0.0,236.0
39630,2023-07-10 06:00:00,2024-07-17 00:00:00,3.1,375.13,302.0,1303.0,0.0,292.0
39631,2023-07-10 07:00:00,2024-07-17 00:00:00,3.1,365.8,297.0,1301.0,0.0,335.0
39632,2023-07-10 08:00:00,2024-07-17 00:00:00,3.1,375.21,298.0,1197.0,0.0,289.0
39633,2023-07-10 09:00:00,2024-07-17 00:00:00,3.1,381.48,299.0,1186.0,0.0,261.0
39634,2023-07-10 10:00:00,2024-07-17 00:00:00,3.1,384.58,299.0,1184.0,0.0,247.0
39635,2023-07-10 11:00:00,2024-07-17 00:00:00,3.1,384.48,300.0,1168.0,0.0,249.0
39636,2023-07-10 12:00:00,2024-07-17 00:00:00,3.1,392.31,298.0,1166.0,0.0,213.0
39637,2023-07-10 13:00:00,2024-07-17 00:00:00,3.1,401.42,300.0,1252.0,2.0,168.0
39638,2023-07-10 14:00:00,2024-07-17 00:00:00,3.1,402.85,301.0,1237.0,36.0,130.0
39639,2023-07-10 15:00:00,2024-07-17 00:00:00,3.1,404.59,306.0,1226.0,90.0,74.0
39640,2023-07-10 16:00:00,2024-07-17 00:00:00,3.1,415.72,406.0,1266.0,111.0,86.0
39641,2023-07-10 17:00:00,2024-07-17 00:00:00,3.1,403.01,406.0,1290.0,111.0,143.0
39642,2023-07-10 18:00:00,2024-07-17 00:00:00,3.1,396.84,411.0,1318.0,110.0,177.0
39643,2023-07-10 19:00:00,2024-07-17 00:00:00,3.1,393.84,415.0,1335.0,109.0,196.0
39644,2023-07-10 20:00:00,2024-07-17 00:00:00,3.1,435.15,536.0,1350.0,108.0,90.0
39645,2023-07-10 21:00:00,2024-07-17 00:00:00,3.1,438.24,611.0,1346.0,88.0,151.0
39646,2023-07-10 22:00:00,2024-07-17 00:00:00,3.1,455.03,611.0,1346.0,86.0,72.0
39647,2023-07-10 23:00:00,2024-07-17 00:00:00,3.1,447.09,469.0,1341.0,97.0,0.0
