Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
41760,2023-10-07 00:00:00,2024-07-17 00:00:00,3.1,379.28,619.0,1364.0,92.0,496.0
41761,2023-10-07 01:00:00,2024-07-17 00:00:00,3.1,389.14,619.0,1360.0,26.0,497.0
41762,2023-10-07 02:00:00,2024-07-17 00:00:00,3.1,396.75,617.0,1363.0,0.0,473.0
41763,2023-10-07 03:00:00,2024-07-17 00:00:00,3.1,412.74,617.0,1363.0,0.0,378.0
41764,2023-10-07 04:00:00,2024-07-17 00:00:00,3.1,432.62,619.0,1357.0,0.0,272.0
41765,2023-10-07 05:00:00,2024-07-17 00:00:00,3.1,441.66,619.0,1363.0,0.0,225.0
41766,2023-10-07 06:00:00,2024-07-17 00:00:00,3.1,457.69,616.0,1346.0,0.0,149.0
41767,2023-10-07 07:00:00,2024-07-17 00:00:00,3.1,471.02,629.0,1347.0,0.0,97.0
41768,2023-10-07 08:00:00,2024-07-17 00:00:00,3.1,485.35,640.0,1343.0,0.0,43.0
41769,2023-10-07 09:00:00,2024-07-17 00:00:00,3.1,488.49,627.0,1346.0,0.0,22.0
41770,2023-10-07 10:00:00,2024-07-17 00:00:00,3.1,492.36,625.0,1343.0,0.0,6.0
41771,2023-10-07 11:00:00,2024-07-17 00:00:00,3.1,491.85,630.0,1342.0,0.0,11.0
41772,2023-10-07 12:00:00,2024-07-17 00:00:00,3.1,491.6,625.0,1335.0,0.0,11.0
41773,2023-10-07 13:00:00,2024-07-17 00:00:00,3.1,493.05,626.0,1330.0,0.0,7.0
41774,2023-10-07 14:00:00,2024-07-17 00:00:00,3.1,498.83,626.0,1180.0,0.0,23.0
41775,2023-10-07 15:00:00,2024-07-17 00:00:00,3.1,493.02,626.0,1082.0,34.0,35.0
41776,2023-10-07 16:00:00,2024-07-17 00:00:00,3.1,462.28,627.0,1076.0,111.0,78.0
41777,2023-10-07 17:00:00,2024-07-17 00:00:00,3.1,441.62,626.0,1081.0,124.0,152.0
41778,2023-10-07 18:00:00,2024-07-17 00:00:00,3.1,426.0,627.0,1100.0,124.0,223.0
41779,2023-10-07 19:00:00,2024-07-17 00:00:00,3.1,415.73,627.0,1120.0,123.0,273.0
41780,2023-10-07 20:00:00,2024-07-17 00:00:00,3.1,402.32,628.0,1137.0,121.0,346.0
41781,2023-10-07 21:00:00,2024-07-17 00:00:00,3.1,389.1,617.0,1185.0,123.0,407.0
41782,2023-10-07 22:00:00,2024-07-17 00:00:00,3.1,391.11,616.0,1204.0,123.0,393.0
41783,2023-10-07 23:00:00,2024-07-17 00:00:00,3.1,393.19,618.0,1349.0,122.0,375.0
