UTC time,coal,nat_gas,solar,wind
2023-01-15 00:00:00,624.0,1105.0,4.0,461.0
2023-01-15 01:00:00,627.0,1169.0,0.0,495.0
2023-01-15 02:00:00,627.0,1156.0,0.0,495.0
2023-01-15 03:00:00,628.0,1164.0,0.0,495.0
2023-01-15 04:00:00,625.0,1167.0,0.0,495.0
2023-01-15 05:00:00,626.0,1164.0,0.0,421.0
2023-01-15 06:00:00,626.0,1134.0,0.0,370.0
2023-01-15 07:00:00,627.0,1131.0,0.0,395.0
2023-01-15 08:00:00,626.0,1100.0,0.0,430.0
2023-01-15 09:00:00,626.0,964.0,0.0,469.0
2023-01-15 10:00:00,627.0,958.0,0.0,476.0
2023-01-15 11:00:00,627.0,953.0,0.0,495.0
2023-01-15 12:00:00,626.0,955.0,0.0,474.0
2023-01-15 13:00:00,626.0,963.0,0.0,450.0
2023-01-15 14:00:00,626.0,962.0,0.0,479.0
2023-01-15 15:00:00,627.0,975.0,0.0,490.0
2023-01-15 16:00:00,629.0,1024.0,4.0,458.0
2023-01-15 17:00:00,630.0,974.0,13.0,454.0
2023-01-15 18:00:00,631.0,979.0,17.0,477.0
2023-01-15 19:00:00,631.0,1065.0,32.0,480.0
2023-01-15 20:00:00,630.0,1070.0,37.0,422.0
2023-01-15 21:00:00,631.0,1068.0,25.0,451.0
2023-01-15 22:00:00,631.0,1131.0,28.0,407.0
2023-01-15 23:00:00,631.0,1132.0,25.0,442.0
