UTC time,coal,nat_gas,solar,wind
2023-01-06 00:00:00,647.0,1185.0,22.0,393.0
2023-01-06 01:00:00,648.0,1239.0,1.0,487.0
2023-01-06 02:00:00,648.0,1247.0,0.0,484.0
2023-01-06 03:00:00,643.0,1249.0,0.0,490.0
2023-01-06 04:00:00,636.0,1251.0,0.0,472.0
2023-01-06 05:00:00,636.0,1252.0,0.0,489.0
2023-01-06 06:00:00,642.0,1220.0,0.0,478.0
2023-01-06 07:00:00,646.0,1185.0,0.0,477.0
2023-01-06 08:00:00,646.0,1181.0,0.0,432.0
2023-01-06 09:00:00,648.0,1086.0,0.0,357.0
2023-01-06 10:00:00,648.0,1077.0,0.0,422.0
2023-01-06 11:00:00,646.0,1076.0,0.0,471.0
2023-01-06 12:00:00,648.0,1078.0,0.0,452.0
2023-01-06 13:00:00,647.0,1086.0,0.0,424.0
2023-01-06 14:00:00,646.0,1194.0,0.0,433.0
2023-01-06 15:00:00,647.0,1195.0,1.0,491.0
2023-01-06 16:00:00,648.0,1210.0,9.0,479.0
2023-01-06 17:00:00,646.0,1146.0,39.0,469.0
2023-01-06 18:00:00,647.0,1152.0,63.0,494.0
2023-01-06 19:00:00,646.0,1143.0,57.0,494.0
2023-01-06 20:00:00,647.0,1152.0,72.0,494.0
2023-01-06 21:00:00,648.0,1147.0,68.0,494.0
2023-01-06 22:00:00,648.0,1142.0,58.0,488.0
2023-01-06 23:00:00,648.0,1140.0,37.0,494.0
