UTC time,coal,nat_gas,solar,wind
2023-08-17 00:00:00,612.0,1367.0,15.0,13.0
2023-08-17 01:00:00,613.0,1377.0,11.0,68.0
2023-08-17 02:00:00,611.0,1382.0,2.0,158.0
2023-08-17 03:00:00,610.0,1382.0,0.0,257.0
2023-08-17 04:00:00,610.0,1371.0,0.0,266.0
2023-08-17 05:00:00,610.0,1349.0,0.0,165.0
2023-08-17 06:00:00,621.0,1339.0,0.0,127.0
2023-08-17 07:00:00,622.0,1327.0,0.0,62.0
2023-08-17 08:00:00,621.0,1351.0,0.0,27.0
2023-08-17 09:00:00,622.0,1363.0,0.0,11.0
2023-08-17 10:00:00,631.0,1346.0,0.0,32.0
2023-08-17 11:00:00,632.0,1353.0,0.0,89.0
2023-08-17 12:00:00,632.0,1353.0,0.0,0.0
2023-08-17 13:00:00,632.0,1344.0,0.0,0.0
2023-08-17 14:00:00,629.0,1311.0,5.0,23.0
2023-08-17 15:00:00,629.0,1313.0,42.0,19.0
2023-08-17 16:00:00,628.0,1352.0,41.0,43.0
2023-08-17 17:00:00,630.0,1361.0,69.0,44.0
2023-08-17 18:00:00,630.0,1324.0,101.0,28.0
2023-08-17 19:00:00,622.0,1340.0,98.0,6.0
2023-08-17 20:00:00,621.0,1343.0,108.0,0.0
2023-08-17 21:00:00,610.0,1327.0,107.0,0.0
2023-08-17 22:00:00,609.0,1366.0,104.0,6.0
2023-08-17 23:00:00,613.0,1369.0,99.0,28.0
