Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
43296,2023-12-26 00:00:00,2024-07-17 00:00:00,3.1,415.7,7633.0,3790.0,0.0,0.0,3387.0
43297,2023-12-26 01:00:00,2024-07-17 00:00:00,3.1,414.87,7197.0,3789.0,0.0,0.0,3457.0
43298,2023-12-26 02:00:00,2024-07-17 00:00:00,3.1,415.47,6784.0,3785.0,0.0,0.0,3590.0
43299,2023-12-26 03:00:00,2024-07-17 00:00:00,3.1,412.94,6239.0,3783.0,0.0,0.0,3609.0
43300,2023-12-26 04:00:00,2024-07-17 00:00:00,3.1,405.86,5901.0,3778.0,0.0,0.0,3371.0
43301,2023-12-26 05:00:00,2024-07-17 00:00:00,3.1,394.73,5312.0,3779.0,0.0,0.0,3080.0
43302,2023-12-26 06:00:00,2024-07-17 00:00:00,3.1,385.07,4579.0,3779.0,0.0,0.0,2951.0
43303,2023-12-26 07:00:00,2024-07-17 00:00:00,3.1,373.74,4019.0,3781.0,0.0,0.0,2760.0
43304,2023-12-26 08:00:00,2024-07-17 00:00:00,3.1,361.47,3920.0,3783.0,0.0,0.0,2417.0
43305,2023-12-26 09:00:00,2024-07-17 00:00:00,3.1,353.64,3915.0,3783.0,0.0,0.0,2190.0
43306,2023-12-26 10:00:00,2024-07-17 00:00:00,3.1,352.92,3952.0,3783.0,0.0,0.0,2155.0
43307,2023-12-26 11:00:00,2024-07-17 00:00:00,3.1,364.34,4055.0,3784.0,0.0,0.0,2454.0
43308,2023-12-26 12:00:00,2024-07-17 00:00:00,3.1,379.16,4409.0,3783.0,0.0,0.0,2806.0
43309,2023-12-26 13:00:00,2024-07-17 00:00:00,3.1,390.3,4982.0,3785.0,0.0,13.0,3034.0
43310,2023-12-26 14:00:00,2024-07-17 00:00:00,3.1,390.62,5832.0,3784.0,0.0,329.0,3125.0
43311,2023-12-26 15:00:00,2024-07-17 00:00:00,3.1,387.45,6621.0,3781.0,0.0,766.0,3209.0
43312,2023-12-26 16:00:00,2024-07-17 00:00:00,3.1,384.6,7099.0,3781.0,0.0,1195.0,3381.0
43313,2023-12-26 17:00:00,2024-07-17 00:00:00,3.1,382.1,7369.0,3782.0,0.0,1461.0,3451.0
43314,2023-12-26 18:00:00,2024-07-17 00:00:00,3.1,381.47,7608.0,3781.0,0.0,1661.0,3548.0
43315,2023-12-26 19:00:00,2024-07-17 00:00:00,3.1,378.23,7799.0,3780.0,0.0,1868.0,3528.0
43316,2023-12-26 20:00:00,2024-07-17 00:00:00,3.1,378.06,7972.0,3777.0,0.0,1922.0,3511.0
43317,2023-12-26 21:00:00,2024-07-17 00:00:00,3.1,392.75,8439.0,3775.0,0.0,1443.0,3640.0
43318,2023-12-26 22:00:00,2024-07-17 00:00:00,3.1,411.95,9034.0,3777.0,0.0,700.0,3688.0
43319,2023-12-26 23:00:00,2024-07-17 00:00:00,3.1,427.05,9430.0,3774.0,0.0,83.0,3680.0
