Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
35352,2023-01-29 00:00:00,2024-07-17 00:00:00,3.1,312.08,8482.0,3766.0,0.0,35.0,2643.0
35353,2023-01-29 01:00:00,2024-07-17 00:00:00,3.1,311.67,8219.0,3765.0,0.0,36.0,2678.0
35354,2023-01-29 02:00:00,2024-07-17 00:00:00,3.1,312.0,7798.0,3765.0,0.0,0.0,2747.0
35355,2023-01-29 03:00:00,2024-07-17 00:00:00,3.1,307.76,7209.0,3766.0,0.0,0.0,2658.0
35356,2023-01-29 04:00:00,2024-07-17 00:00:00,3.1,305.35,6654.0,3764.0,0.0,0.0,2667.0
35357,2023-01-29 05:00:00,2024-07-17 00:00:00,3.1,299.83,6022.0,3767.0,0.0,0.0,2569.0
35358,2023-01-29 06:00:00,2024-07-17 00:00:00,3.1,294.05,5326.0,3767.0,0.0,0.0,2503.0
35359,2023-01-29 07:00:00,2024-07-17 00:00:00,3.1,287.28,4787.0,3770.0,0.0,0.0,2388.0
35360,2023-01-29 08:00:00,2024-07-17 00:00:00,3.1,281.87,4554.0,3767.0,0.0,0.0,2253.0
35361,2023-01-29 09:00:00,2024-07-17 00:00:00,3.1,277.29,4453.0,3766.0,0.0,0.0,2121.0
35362,2023-01-29 10:00:00,2024-07-17 00:00:00,3.1,272.6,4433.0,3768.0,0.0,0.0,1969.0
35363,2023-01-29 11:00:00,2024-07-17 00:00:00,3.1,274.37,4629.0,3771.0,0.0,0.0,1969.0
35364,2023-01-29 12:00:00,2024-07-17 00:00:00,3.1,281.31,4895.0,3770.0,0.0,0.0,2133.0
35365,2023-01-29 13:00:00,2024-07-17 00:00:00,3.1,286.65,5415.0,3774.0,0.0,80.0,2266.0
35366,2023-01-29 14:00:00,2024-07-17 00:00:00,3.1,281.99,6011.0,3771.0,0.0,634.0,2434.0
35367,2023-01-29 15:00:00,2024-07-17 00:00:00,3.1,263.05,6254.0,3771.0,0.0,1681.0,2453.0
35368,2023-01-29 16:00:00,2024-07-17 00:00:00,3.1,247.91,6254.0,3770.0,0.0,2532.0,2442.0
35369,2023-01-29 17:00:00,2024-07-17 00:00:00,3.1,241.14,6341.0,3768.0,0.0,3025.0,2459.0
35370,2023-01-29 18:00:00,2024-07-17 00:00:00,3.1,244.68,6780.0,3778.0,0.0,3105.0,2526.0
35371,2023-01-29 19:00:00,2024-07-17 00:00:00,3.1,251.41,7269.0,3777.0,0.0,3016.0,2614.0
35372,2023-01-29 20:00:00,2024-07-17 00:00:00,3.1,262.77,7994.0,3774.0,0.0,2669.0,2677.0
35373,2023-01-29 21:00:00,2024-07-17 00:00:00,3.1,275.44,8639.0,3776.0,0.0,2135.0,2708.0
35374,2023-01-29 22:00:00,2024-07-17 00:00:00,3.1,295.52,9453.0,3763.0,0.0,1209.0,2738.0
35375,2023-01-29 23:00:00,2024-07-17 00:00:00,3.1,315.2,9918.0,3764.0,0.0,265.0,2796.0
