UTC time,nat_gas,nuclear,oil,solar,other
2023-03-27 00:00:00,13943.0,3741.0,0.0,158.0,3135.0
2023-03-27 01:00:00,13415.0,3744.0,0.0,0.0,3035.0
2023-03-27 02:00:00,12389.0,3741.0,0.0,0.0,2606.0
2023-03-27 03:00:00,10861.0,3739.0,0.0,0.0,2436.0
2023-03-27 04:00:00,9278.0,3735.0,0.0,0.0,2366.0
2023-03-27 05:00:00,7891.0,3735.0,0.0,0.0,2028.0
2023-03-27 06:00:00,6990.0,3742.0,0.0,0.0,2025.0
2023-03-27 07:00:00,6404.0,3749.0,0.0,0.0,1998.0
2023-03-27 08:00:00,6095.0,3751.0,0.0,0.0,1936.0
2023-03-27 09:00:00,6008.0,3754.0,0.0,0.0,1914.0
2023-03-27 10:00:00,6321.0,3752.0,0.0,0.0,1987.0
2023-03-27 11:00:00,7170.0,3753.0,0.0,0.0,2041.0
2023-03-27 12:00:00,7726.0,3756.0,0.0,29.0,2060.0
2023-03-27 13:00:00,8053.0,3757.0,0.0,758.0,2085.0
2023-03-27 14:00:00,8342.0,3754.0,0.0,2048.0,2138.0
2023-03-27 15:00:00,8961.0,3753.0,0.0,2859.0,2161.0
2023-03-27 16:00:00,9862.0,3757.0,0.0,3306.0,2130.0
2023-03-27 17:00:00,10632.0,3753.0,0.0,3611.0,2181.0
2023-03-27 18:00:00,11434.0,3751.0,0.0,3580.0,2320.0
2023-03-27 19:00:00,12157.0,3750.0,0.0,3521.0,2313.0
2023-03-27 20:00:00,12711.0,3750.0,0.0,3351.0,2310.0
2023-03-27 21:00:00,13426.0,3746.0,0.0,2872.0,2749.0
2023-03-27 22:00:00,13750.0,3743.0,0.0,2166.0,3098.0
2023-03-27 23:00:00,14136.0,3740.0,0.0,1051.0,3034.0
