UTC time,nat_gas,nuclear,oil,solar,other
2023-08-13 00:00:00,15629.0,3705.0,0.0,222.0,5599.0
2023-08-13 01:00:00,15132.0,3701.0,0.0,12.0,5407.0
2023-08-13 02:00:00,14573.0,3697.0,0.0,1.0,5018.0
2023-08-13 03:00:00,13714.0,3698.0,0.0,1584.0,4762.0
2023-08-13 04:00:00,12609.0,3702.0,0.0,0.0,4388.0
2023-08-13 05:00:00,11525.0,3701.0,0.0,0.0,4113.0
2023-08-13 06:00:00,10579.0,3706.0,0.0,0.0,3813.0
2023-08-13 07:00:00,9797.0,3710.0,0.0,0.0,3719.0
2023-08-13 08:00:00,9259.0,3715.0,0.0,0.0,3664.0
2023-08-13 09:00:00,9080.0,3722.0,0.0,0.0,3461.0
2023-08-13 10:00:00,8902.0,3725.0,0.0,0.0,3374.0
2023-08-13 11:00:00,8812.0,3728.0,0.0,0.0,3374.0
2023-08-13 12:00:00,8810.0,3731.0,0.0,163.0,3379.0
2023-08-13 13:00:00,9574.0,3731.0,0.0,1098.0,3376.0
2023-08-13 14:00:00,10625.0,3732.0,0.0,2368.0,3425.0
2023-08-13 15:00:00,11812.0,3734.0,0.0,3070.0,3606.0
2023-08-13 16:00:00,13011.0,3734.0,0.0,3493.0,3697.0
2023-08-13 17:00:00,13803.0,3732.0,0.0,3625.0,4019.0
2023-08-13 18:00:00,14336.0,3730.0,0.0,3762.0,4387.0
2023-08-13 19:00:00,15010.0,3730.0,0.0,3484.0,4670.0
2023-08-13 20:00:00,15492.0,3728.0,0.0,3004.0,4820.0
2023-08-13 21:00:00,15270.0,3727.0,0.0,2772.0,5131.0
2023-08-13 22:00:00,15106.0,3725.0,0.0,2210.0,5104.0
2023-08-13 23:00:00,14753.0,3727.0,0.0,1380.0,5306.0
