Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
42672,2023-11-30 00:00:00,2024-07-17 00:00:00,3.1,419.65,8697.0,3784.0,0.0,3.0,3324.0
42673,2023-11-30 01:00:00,2024-07-17 00:00:00,3.1,418.67,8501.0,3782.0,0.0,2.0,3314.0
42674,2023-11-30 02:00:00,2024-07-17 00:00:00,3.1,416.51,8059.0,3784.0,0.0,0.0,3310.0
42675,2023-11-30 03:00:00,2024-07-17 00:00:00,3.1,412.04,7404.0,3786.0,0.0,0.0,3255.0
42676,2023-11-30 04:00:00,2024-07-17 00:00:00,3.1,406.82,6644.0,3784.0,0.0,0.0,3211.0
42677,2023-11-30 05:00:00,2024-07-17 00:00:00,3.1,400.26,5669.0,3787.0,0.0,0.0,3208.0
42678,2023-11-30 06:00:00,2024-07-17 00:00:00,3.1,390.28,5201.0,3789.0,0.0,0.0,2953.0
42679,2023-11-30 07:00:00,2024-07-17 00:00:00,3.1,384.76,4824.0,3790.0,0.0,0.0,2871.0
42680,2023-11-30 08:00:00,2024-07-17 00:00:00,3.1,382.1,4668.0,3791.0,0.0,0.0,2829.0
42681,2023-11-30 09:00:00,2024-07-17 00:00:00,3.1,382.15,4590.0,3789.0,0.0,0.0,2855.0
42682,2023-11-30 10:00:00,2024-07-17 00:00:00,3.1,386.56,4714.0,3788.0,0.0,0.0,2971.0
42683,2023-11-30 11:00:00,2024-07-17 00:00:00,3.1,401.41,5387.0,3789.0,0.0,0.0,3343.0
42684,2023-11-30 12:00:00,2024-07-17 00:00:00,3.1,413.16,6713.0,3789.0,0.0,0.0,3501.0
42685,2023-11-30 13:00:00,2024-07-17 00:00:00,3.1,409.25,7257.0,3791.0,0.0,284.0,3520.0
42686,2023-11-30 14:00:00,2024-07-17 00:00:00,3.1,372.11,6480.0,3791.0,0.0,1572.0,3402.0
42687,2023-11-30 15:00:00,2024-07-17 00:00:00,3.1,332.19,5854.0,3791.0,0.0,2594.0,2814.0
42688,2023-11-30 16:00:00,2024-07-17 00:00:00,3.1,307.17,5569.0,3789.0,0.0,3178.0,2376.0
42689,2023-11-30 17:00:00,2024-07-17 00:00:00,3.1,296.9,5505.0,3788.0,0.0,3450.0,2196.0
42690,2023-11-30 18:00:00,2024-07-17 00:00:00,3.1,303.09,5736.0,3787.0,0.0,3349.0,2254.0
42691,2023-11-30 19:00:00,2024-07-17 00:00:00,3.1,317.69,6257.0,3787.0,0.0,2992.0,2342.0
42692,2023-11-30 20:00:00,2024-07-17 00:00:00,3.1,342.72,6988.0,3787.0,0.0,2333.0,2569.0
42693,2023-11-30 21:00:00,2024-07-17 00:00:00,3.1,370.87,7797.0,3785.0,0.0,1487.0,2777.0
42694,2023-11-30 22:00:00,2024-07-17 00:00:00,3.1,395.64,8535.0,3786.0,0.0,597.0,2814.0
42695,2023-11-30 23:00:00,2024-07-17 00:00:00,3.1,415.81,9400.0,3787.0,0.0,30.0,2966.0
