Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
42432,2023-11-04 00:00:00,2024-07-17 00:00:00,3.1,39.53,0.0,236.0,0.0,19074.0,0.0,2348.0,1044.0,0.0,88.0
42433,2023-11-04 01:00:00,2024-07-17 00:00:00,3.1,36.11,0.0,88.0,0.0,19014.0,0.0,2872.0,1052.0,0.0,88.0
42434,2023-11-04 02:00:00,2024-07-17 00:00:00,3.1,36.92,0.0,88.0,0.0,18600.0,0.0,2384.0,1056.0,0.0,88.0
42435,2023-11-04 03:00:00,2024-07-17 00:00:00,3.1,37.94,0.0,88.0,0.0,19181.0,0.0,1444.0,1084.0,0.0,88.0
42436,2023-11-04 04:00:00,2024-07-17 00:00:00,3.1,38.41,0.0,88.0,0.0,19178.0,0.0,1040.0,1080.0,0.0,88.0
42437,2023-11-04 05:00:00,2024-07-17 00:00:00,3.1,38.7,0.0,88.0,0.0,19444.0,32.0,628.0,1072.0,0.0,88.0
42438,2023-11-04 06:00:00,2024-07-17 00:00:00,3.1,39.39,0.0,88.0,0.0,19071.0,328.0,368.0,1072.0,0.0,88.0
42439,2023-11-04 07:00:00,2024-07-17 00:00:00,3.1,39.2,0.0,92.0,0.0,20008.0,936.0,252.0,1080.0,0.0,88.0
42440,2023-11-04 08:00:00,2024-07-17 00:00:00,3.1,39.51,0.0,92.0,0.0,19863.0,1932.0,384.0,1096.0,0.0,88.0
42441,2023-11-04 09:00:00,2024-07-17 00:00:00,3.1,40.58,0.0,96.0,0.0,18939.0,2956.0,468.0,1128.0,0.0,88.0
42442,2023-11-04 10:00:00,2024-07-17 00:00:00,3.1,39.99,0.0,96.0,0.0,18916.0,3652.0,1136.0,1136.0,0.0,88.0
42443,2023-11-04 11:00:00,2024-07-17 00:00:00,3.1,38.66,0.0,96.0,0.0,19635.0,3696.0,1972.0,1136.0,0.0,88.0
42444,2023-11-04 12:00:00,2024-07-17 00:00:00,3.1,36.99,0.0,96.0,0.0,19591.0,3156.0,3508.0,1132.0,0.0,88.0
42445,2023-11-04 13:00:00,2024-07-17 00:00:00,3.1,34.44,0.0,92.0,0.0,19140.0,2132.0,6028.0,1116.0,0.0,88.0
42446,2023-11-04 14:00:00,2024-07-17 00:00:00,3.1,32.6,0.0,89.0,0.0,18818.0,900.0,7648.0,1096.0,0.0,88.0
42447,2023-11-04 15:00:00,2024-07-17 00:00:00,3.1,31.45,0.0,89.0,0.0,19122.0,172.0,8504.0,1080.0,0.0,88.0
42448,2023-11-04 16:00:00,2024-07-17 00:00:00,3.1,30.16,0.0,87.0,0.0,18631.0,0.0,10348.0,1072.0,0.0,88.0
42449,2023-11-04 17:00:00,2024-07-17 00:00:00,3.1,29.68,0.0,84.0,0.0,17707.0,0.0,11336.0,1072.0,0.0,88.0
42450,2023-11-04 18:00:00,2024-07-17 00:00:00,3.1,30.09,0.0,84.0,0.0,17608.0,0.0,10728.0,1072.0,0.0,88.0
42451,2023-11-04 19:00:00,2024-07-17 00:00:00,3.1,30.88,0.0,81.0,0.0,17167.0,0.0,9712.0,1080.0,0.0,88.0
42452,2023-11-04 20:00:00,2024-07-17 00:00:00,3.1,30.83,0.0,66.0,0.0,17265.0,0.0,9484.0,1088.0,0.0,88.0
42453,2023-11-04 21:00:00,2024-07-17 00:00:00,3.1,31.16,0.0,44.0,0.0,16835.0,0.0,8752.0,1096.0,0.0,88.0
42454,2023-11-04 22:00:00,2024-07-17 00:00:00,3.1,32.83,0.0,45.0,0.0,17136.0,0.0,6524.0,1088.0,0.0,88.0
42455,2023-11-04 23:00:00,2024-07-17 00:00:00,3.1,34.59,0.0,47.0,0.0,16961.0,0.0,4684.0,1076.0,0.0,88.0
