Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
37704,2023-05-07 00:00:00,2024-07-17 00:00:00,3.1,338.88,12665.0,2860.0,0.0,245.0,2787.0
37705,2023-05-07 01:00:00,2024-07-17 00:00:00,3.1,342.0,12821.0,2861.0,0.0,0.0,2659.0
37706,2023-05-07 02:00:00,2024-07-17 00:00:00,3.1,340.37,11903.0,2863.0,0.0,0.0,2650.0
37707,2023-05-07 03:00:00,2024-07-17 00:00:00,3.1,337.38,10781.0,2868.0,0.0,0.0,2592.0
37708,2023-05-07 04:00:00,2024-07-17 00:00:00,3.1,330.15,9487.0,2870.0,0.0,0.0,2326.0
37709,2023-05-07 05:00:00,2024-07-17 00:00:00,3.1,323.93,8169.0,2866.0,0.0,0.0,2199.0
37710,2023-05-07 06:00:00,2024-07-17 00:00:00,3.1,319.7,7344.0,2866.0,0.0,0.0,2142.0
37711,2023-05-07 07:00:00,2024-07-17 00:00:00,3.1,317.66,7008.0,2868.0,0.0,0.0,2115.0
37712,2023-05-07 08:00:00,2024-07-17 00:00:00,3.1,314.14,6622.0,2869.0,0.0,0.0,2037.0
37713,2023-05-07 09:00:00,2024-07-17 00:00:00,3.1,311.45,6413.0,2866.0,0.0,0.0,1962.0
37714,2023-05-07 10:00:00,2024-07-17 00:00:00,3.1,311.18,6337.0,2868.0,0.0,0.0,1970.0
37715,2023-05-07 11:00:00,2024-07-17 00:00:00,3.1,311.84,6460.0,2872.0,0.0,3.0,1979.0
37716,2023-05-07 12:00:00,2024-07-17 00:00:00,3.1,304.54,6657.0,2869.0,0.0,362.0,2027.0
37717,2023-05-07 13:00:00,2024-07-17 00:00:00,3.1,280.93,7214.0,2871.0,0.0,1602.0,2088.0
37718,2023-05-07 14:00:00,2024-07-17 00:00:00,3.1,265.06,7874.0,2863.0,0.0,2808.0,2184.0
37719,2023-05-07 15:00:00,2024-07-17 00:00:00,3.1,258.52,8381.0,2866.0,0.0,3527.0,2270.0
37720,2023-05-07 16:00:00,2024-07-17 00:00:00,3.1,259.6,9056.0,2868.0,0.0,3843.0,2354.0
37721,2023-05-07 17:00:00,2024-07-17 00:00:00,3.1,266.59,9984.0,2865.0,0.0,3791.0,2406.0
37722,2023-05-07 18:00:00,2024-07-17 00:00:00,3.1,270.39,10683.0,2864.0,0.0,3781.0,2405.0
37723,2023-05-07 19:00:00,2024-07-17 00:00:00,3.1,273.94,11181.0,2865.0,0.0,3701.0,2407.0
37724,2023-05-07 20:00:00,2024-07-17 00:00:00,3.1,276.81,11533.0,2865.0,0.0,3616.0,2412.0
37725,2023-05-07 21:00:00,2024-07-17 00:00:00,3.1,282.87,11905.0,2865.0,0.0,3265.0,2385.0
37726,2023-05-07 22:00:00,2024-07-17 00:00:00,3.1,296.3,12394.0,2864.0,0.0,2602.0,2534.0
37727,2023-05-07 23:00:00,2024-07-17 00:00:00,3.1,314.01,12472.0,2897.0,0.0,1581.0,2712.0
