Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
40488,2023-08-31 00:00:00,2024-07-17 00:00:00,3.1,452.59,15000.0,3738.0,0.0,170.0,4669.0
40489,2023-08-31 01:00:00,2024-07-17 00:00:00,3.1,454.3,14720.0,3738.0,0.0,28.0,4637.0
40490,2023-08-31 02:00:00,2024-07-17 00:00:00,3.1,451.45,13643.0,3740.0,0.0,28.0,4542.0
40491,2023-08-31 03:00:00,2024-07-17 00:00:00,3.1,446.55,12429.0,3741.0,0.0,28.0,4328.0
40492,2023-08-31 04:00:00,2024-07-17 00:00:00,3.1,439.88,11274.0,3744.0,0.0,28.0,4029.0
40493,2023-08-31 05:00:00,2024-07-17 00:00:00,3.1,432.6,10180.0,3747.0,0.0,28.0,3749.0
40494,2023-08-31 06:00:00,2024-07-17 00:00:00,3.1,427.95,9294.0,3748.0,0.0,28.0,3650.0
40495,2023-08-31 07:00:00,2024-07-17 00:00:00,3.1,424.5,8691.0,3748.0,0.0,28.0,3584.0
40496,2023-08-31 08:00:00,2024-07-17 00:00:00,3.1,420.54,8377.0,3749.0,0.0,28.0,3436.0
40497,2023-08-31 09:00:00,2024-07-17 00:00:00,3.1,419.0,8224.0,3750.0,0.0,28.0,3391.0
40498,2023-08-31 10:00:00,2024-07-17 00:00:00,3.1,420.59,8597.0,3751.0,0.0,28.0,3387.0
40499,2023-08-31 11:00:00,2024-07-17 00:00:00,3.1,427.44,9129.0,3752.0,0.0,28.0,3663.0
40500,2023-08-31 12:00:00,2024-07-17 00:00:00,3.1,427.33,9413.0,3753.0,0.0,100.0,3693.0
40501,2023-08-31 13:00:00,2024-07-17 00:00:00,3.1,409.76,9813.0,3756.0,0.0,894.0,3558.0
40502,2023-08-31 14:00:00,2024-07-17 00:00:00,3.1,391.54,10662.0,3758.0,0.0,2009.0,3478.0
40503,2023-08-31 15:00:00,2024-07-17 00:00:00,3.1,386.69,11637.0,3759.0,0.0,2835.0,3750.0
40504,2023-08-31 16:00:00,2024-07-17 00:00:00,3.1,389.38,12786.0,3759.0,0.0,3167.0,3936.0
40505,2023-08-31 17:00:00,2024-07-17 00:00:00,3.1,389.7,13807.0,3760.0,0.0,3459.0,3956.0
40506,2023-08-31 18:00:00,2024-07-17 00:00:00,3.1,396.4,14931.0,3760.0,0.0,3203.0,3865.0
40507,2023-08-31 19:00:00,2024-07-17 00:00:00,3.1,402.51,15764.0,3759.0,0.0,2895.0,3777.0
40508,2023-08-31 20:00:00,2024-07-17 00:00:00,3.1,416.95,16354.0,3757.0,0.0,2138.0,3964.0
40509,2023-08-31 21:00:00,2024-07-17 00:00:00,3.1,425.51,16434.0,3755.0,0.0,1580.0,3986.0
40510,2023-08-31 22:00:00,2024-07-17 00:00:00,3.1,436.46,15909.0,3754.0,0.0,931.0,4197.0
40511,2023-08-31 23:00:00,2024-07-17 00:00:00,3.1,443.49,14809.0,3753.0,0.0,464.0,4349.0
