Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41064,2023-09-08 00:00:00,97.25,128.0,349.0,2333.0,37.0,310.0,0.0,0.0,33.0,144.0
41065,2023-09-08 01:00:00,101.14,144.0,351.0,2336.0,37.0,307.0,0.0,0.0,33.0,148.0
41066,2023-09-08 02:00:00,102.58,148.0,361.0,2337.0,37.0,307.0,0.0,0.0,32.0,147.0
41067,2023-09-08 03:00:00,106.98,154.0,415.0,2340.0,38.0,307.0,0.0,0.0,32.0,140.0
41068,2023-09-08 04:00:00,104.45,153.0,411.0,2344.0,38.0,387.0,5.0,0.0,32.0,145.0
41069,2023-09-08 05:00:00,94.22,98.0,438.0,2346.0,39.0,449.0,51.0,1.0,32.0,152.0
41070,2023-09-08 06:00:00,89.0,82.0,434.0,2343.0,39.0,442.0,135.0,0.0,32.0,151.0
41071,2023-09-08 07:00:00,88.72,83.0,425.0,2336.0,39.0,389.0,213.0,0.0,32.0,156.0
41072,2023-09-08 08:00:00,70.33,82.0,218.0,2329.0,38.0,333.0,268.0,0.0,32.0,146.0
41073,2023-09-08 09:00:00,60.82,83.0,95.0,2319.0,38.0,296.0,299.0,0.0,32.0,153.0
41074,2023-09-08 10:00:00,60.61,82.0,93.0,2312.0,37.0,286.0,309.0,0.0,32.0,154.0
41075,2023-09-08 11:00:00,59.55,82.0,89.0,2303.0,37.0,306.0,301.0,0.0,32.0,150.0
41076,2023-09-08 12:00:00,60.63,83.0,89.0,2300.0,37.0,289.0,274.0,0.0,32.0,150.0
41077,2023-09-08 13:00:00,61.7,83.0,92.0,2297.0,37.0,343.0,224.0,0.0,31.0,155.0
41078,2023-09-08 14:00:00,76.61,83.0,233.0,2289.0,37.0,334.0,159.0,0.0,31.0,157.0
41079,2023-09-08 15:00:00,91.7,83.0,399.0,2291.0,37.0,388.0,76.0,0.0,31.0,160.0
41080,2023-09-08 16:00:00,91.67,83.0,437.0,2283.0,37.0,546.0,15.0,0.0,32.0,155.0
41081,2023-09-08 17:00:00,92.34,85.0,442.0,2255.0,38.0,531.0,1.0,0.0,33.0,143.0
41082,2023-09-08 18:00:00,91.53,84.0,435.0,2256.0,38.0,540.0,0.0,0.0,32.0,144.0
41083,2023-09-08 19:00:00,93.29,84.0,442.0,2259.0,38.0,511.0,0.0,0.0,33.0,148.0
41084,2023-09-08 20:00:00,97.55,84.0,470.0,2255.0,38.0,469.0,0.0,0.0,33.0,154.0
41085,2023-09-08 21:00:00,97.24,84.0,426.0,2179.0,38.0,423.0,0.0,0.0,33.0,152.0
41086,2023-09-08 22:00:00,101.31,84.0,425.0,2086.0,38.0,356.0,0.0,0.0,33.0,147.0
41087,2023-09-08 23:00:00,108.23,84.0,480.0,2014.0,37.0,347.0,0.0,0.0,33.0,145.0
