UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-03-22 00:00:00,182.0,133.0,2163.0,40.0,442.0,0.0,0.0,89.0,166.0
2023-03-22 01:00:00,182.0,130.0,2164.0,40.0,437.0,0.0,0.0,89.0,168.0
2023-03-22 02:00:00,181.0,134.0,2163.0,40.0,443.0,0.0,0.0,89.0,178.0
2023-03-22 03:00:00,184.0,145.0,2165.0,41.0,449.0,0.0,0.0,88.0,180.0
2023-03-22 04:00:00,184.0,140.0,2167.0,40.0,482.0,0.0,0.0,87.0,174.0
2023-03-22 05:00:00,183.0,131.0,2169.0,43.0,639.0,16.0,0.0,94.0,169.0
2023-03-22 06:00:00,183.0,133.0,2166.0,43.0,679.0,73.0,0.0,92.0,168.0
2023-03-22 07:00:00,184.0,132.0,2167.0,42.0,680.0,125.0,0.0,90.0,163.0
2023-03-22 08:00:00,182.0,109.0,2167.0,40.0,631.0,168.0,0.0,90.0,163.0
2023-03-22 09:00:00,183.0,116.0,2166.0,41.0,628.0,187.0,0.0,89.0,166.0
2023-03-22 10:00:00,182.0,122.0,2161.0,40.0,624.0,188.0,0.0,87.0,171.0
2023-03-22 11:00:00,183.0,124.0,2156.0,40.0,587.0,162.0,0.0,87.0,169.0
2023-03-22 12:00:00,176.0,126.0,2151.0,41.0,592.0,129.0,0.0,87.0,171.0
2023-03-22 13:00:00,175.0,138.0,2147.0,41.0,570.0,108.0,0.0,88.0,170.0
2023-03-22 14:00:00,176.0,144.0,2142.0,40.0,563.0,95.0,0.0,89.0,169.0
2023-03-22 15:00:00,179.0,160.0,2138.0,42.0,610.0,56.0,0.0,87.0,172.0
2023-03-22 16:00:00,183.0,135.0,2141.0,42.0,705.0,12.0,0.0,83.0,175.0
2023-03-22 17:00:00,182.0,126.0,2138.0,41.0,746.0,0.0,0.0,79.0,167.0
2023-03-22 18:00:00,182.0,163.0,2138.0,40.0,781.0,0.0,0.0,80.0,166.0
2023-03-22 19:00:00,182.0,126.0,2140.0,42.0,707.0,0.0,0.0,81.0,171.0
2023-03-22 20:00:00,181.0,126.0,2141.0,44.0,623.0,0.0,0.0,79.0,168.0
2023-03-22 21:00:00,178.0,121.0,2147.0,44.0,504.0,0.0,0.0,82.0,163.0
2023-03-22 22:00:00,180.0,119.0,2155.0,44.0,444.0,0.0,0.0,82.0,167.0
2023-03-22 23:00:00,180.0,123.0,2154.0,45.0,429.0,0.0,1.0,81.0,170.0
