Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
41736,2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,729.62,5995.0,17.0,14.0,0.0,82.0,722.0
41737,2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,730.16,5716.0,0.0,15.0,0.0,75.0,715.0
41738,2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,728.44,5323.0,0.0,14.0,0.0,73.0,719.0
41739,2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,732.32,4902.0,0.0,15.0,0.0,74.0,487.0
41740,2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,740.24,4626.0,0.0,14.0,0.0,77.0,180.0
41741,2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,738.68,4073.0,0.0,14.0,0.0,84.0,123.0
41742,2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,736.67,3718.0,0.0,15.0,0.0,84.0,123.0
41743,2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,735.3,3486.0,0.0,14.0,0.0,84.0,123.0
41744,2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,734.01,3343.0,0.0,15.0,0.0,85.0,123.0
41745,2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,734.1,3342.0,0.0,14.0,0.0,85.0,123.0
41746,2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,735.04,3489.0,0.0,15.0,0.0,85.0,123.0
41747,2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,736.78,3793.0,0.0,14.0,0.0,86.0,124.0
41748,2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,736.7,4000.0,0.0,15.0,9.0,84.0,122.0
41749,2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,718.36,4134.0,0.0,14.0,124.0,85.0,123.0
41750,2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,676.29,4072.0,0.0,14.0,394.0,86.0,123.0
41751,2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,659.38,4338.0,0.0,15.0,551.0,84.0,166.0
41752,2023-10-06 16:00:00,2024-07-17 00:00:00,3.1,656.18,4585.0,0.0,14.0,589.0,83.0,389.0
41753,2023-10-06 17:00:00,2024-07-17 00:00:00,3.1,640.53,4771.0,0.0,14.0,735.0,83.0,652.0
41754,2023-10-06 18:00:00,2024-07-17 00:00:00,3.1,648.27,5145.0,0.0,15.0,724.0,76.0,718.0
41755,2023-10-06 19:00:00,2024-07-17 00:00:00,3.1,666.96,5549.0,0.0,14.0,605.0,64.0,722.0
41756,2023-10-06 20:00:00,2024-07-17 00:00:00,3.1,688.55,6043.0,0.0,15.0,441.0,61.0,721.0
41757,2023-10-06 21:00:00,2024-07-17 00:00:00,3.1,696.54,6204.0,17.0,14.0,364.0,62.0,719.0
41758,2023-10-06 22:00:00,2024-07-17 00:00:00,3.1,711.88,6222.0,26.0,15.0,203.0,60.0,721.0
41759,2023-10-06 23:00:00,2024-07-17 00:00:00,3.1,727.27,5946.0,9.0,14.0,63.0,43.0,721.0
