Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
41352,2023-09-20 00:00:00,2024-07-17 00:00:00,3.1,707.81,5237.0,0.0,20.0,15.0,93.0,1437.0
41353,2023-09-20 01:00:00,2024-07-17 00:00:00,3.1,708.73,5092.0,0.0,20.0,0.0,96.0,1398.0
41354,2023-09-20 02:00:00,2024-07-17 00:00:00,3.1,712.04,4733.0,0.0,24.0,0.0,95.0,1109.0
41355,2023-09-20 03:00:00,2024-07-17 00:00:00,3.1,725.73,4516.0,0.0,41.0,0.0,98.0,468.0
41356,2023-09-20 04:00:00,2024-07-17 00:00:00,3.1,731.22,4299.0,0.0,40.0,0.0,95.0,264.0
41357,2023-09-20 05:00:00,2024-07-17 00:00:00,3.1,728.5,3885.0,0.0,42.0,0.0,94.0,263.0
41358,2023-09-20 06:00:00,2024-07-17 00:00:00,3.1,725.45,3544.0,0.0,41.0,0.0,96.0,264.0
41359,2023-09-20 07:00:00,2024-07-17 00:00:00,3.1,724.69,3363.0,0.0,39.0,0.0,93.0,260.0
41360,2023-09-20 08:00:00,2024-07-17 00:00:00,3.1,723.27,3261.0,0.0,38.0,0.0,95.0,263.0
41361,2023-09-20 09:00:00,2024-07-17 00:00:00,3.1,723.83,3293.0,0.0,38.0,0.0,94.0,262.0
41362,2023-09-20 10:00:00,2024-07-17 00:00:00,3.1,725.57,3468.0,0.0,30.0,0.0,97.0,262.0
41363,2023-09-20 11:00:00,2024-07-17 00:00:00,3.1,729.03,3792.0,0.0,26.0,0.0,94.0,263.0
41364,2023-09-20 12:00:00,2024-07-17 00:00:00,3.1,725.35,3976.0,0.0,26.0,30.0,94.0,263.0
41365,2023-09-20 13:00:00,2024-07-17 00:00:00,3.1,657.98,3775.0,17.0,26.0,442.0,93.0,261.0
41366,2023-09-20 14:00:00,2024-07-17 00:00:00,3.1,617.32,3785.0,1.0,25.0,753.0,95.0,261.0
41367,2023-09-20 15:00:00,2024-07-17 00:00:00,3.1,635.12,4371.0,23.0,24.0,708.0,97.0,382.0
41368,2023-09-20 16:00:00,2024-07-17 00:00:00,3.1,632.21,4645.0,0.0,22.0,788.0,92.0,564.0
41369,2023-09-20 17:00:00,2024-07-17 00:00:00,3.1,637.46,5022.0,0.0,22.0,771.0,94.0,943.0
41370,2023-09-20 18:00:00,2024-07-17 00:00:00,3.1,654.21,5455.0,0.0,23.0,621.0,94.0,1308.0
41371,2023-09-20 19:00:00,2024-07-17 00:00:00,3.1,655.47,5654.0,0.0,22.0,628.0,91.0,1420.0
41372,2023-09-20 20:00:00,2024-07-17 00:00:00,3.1,678.11,6127.0,0.0,21.0,420.0,94.0,1430.0
41373,2023-09-20 21:00:00,2024-07-17 00:00:00,3.1,696.65,6281.0,0.0,18.0,222.0,93.0,1424.0
41374,2023-09-20 22:00:00,2024-07-17 00:00:00,3.1,704.18,5980.0,0.0,36.0,103.0,94.0,1427.0
41375,2023-09-20 23:00:00,2024-07-17 00:00:00,3.1,706.14,5516.0,0.0,15.0,53.0,95.0,1434.0
