Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
39720,2023-07-14 00:00:00,2024-07-17 00:00:00,3.1,786.0,6833.0,0.0,37.0,81.0,62.0,1391.0
39721,2023-07-14 01:00:00,2024-07-17 00:00:00,3.1,790.64,6338.0,0.0,38.0,9.0,63.0,1400.0
39722,2023-07-14 02:00:00,2024-07-17 00:00:00,3.1,790.04,5969.0,0.0,38.0,0.0,65.0,1389.0
39723,2023-07-14 03:00:00,2024-07-17 00:00:00,3.1,791.21,5307.0,0.0,37.0,0.0,64.0,1094.0
39724,2023-07-14 04:00:00,2024-07-17 00:00:00,3.1,799.78,5163.0,0.0,38.0,0.0,64.0,505.0
39725,2023-07-14 05:00:00,2024-07-17 00:00:00,3.1,802.6,4733.0,0.0,38.0,0.0,65.0,266.0
39726,2023-07-14 06:00:00,2024-07-17 00:00:00,3.1,801.52,4327.0,0.0,38.0,0.0,64.0,254.0
39727,2023-07-14 07:00:00,2024-07-17 00:00:00,3.1,800.6,4100.0,0.0,38.0,0.0,64.0,253.0
39728,2023-07-14 08:00:00,2024-07-17 00:00:00,3.1,800.2,3957.0,0.0,38.0,0.0,63.0,250.0
39729,2023-07-14 09:00:00,2024-07-17 00:00:00,3.1,799.11,3863.0,0.0,38.0,0.0,66.0,255.0
39730,2023-07-14 10:00:00,2024-07-17 00:00:00,3.1,795.45,3905.0,0.0,39.0,0.0,88.0,253.0
39731,2023-07-14 11:00:00,2024-07-17 00:00:00,3.1,796.53,4056.0,0.0,38.0,1.0,86.0,251.0
39732,2023-07-14 12:00:00,2024-07-17 00:00:00,3.1,771.85,4222.0,0.0,38.0,157.0,87.0,251.0
39733,2023-07-14 13:00:00,2024-07-17 00:00:00,3.1,725.21,4346.0,0.0,37.0,490.0,87.0,254.0
39734,2023-07-14 14:00:00,2024-07-17 00:00:00,3.1,712.23,4670.0,0.0,38.0,640.0,86.0,251.0
39735,2023-07-14 15:00:00,2024-07-17 00:00:00,3.1,719.85,5196.0,0.0,38.0,648.0,88.0,373.0
39736,2023-07-14 16:00:00,2024-07-17 00:00:00,3.1,733.33,5519.0,0.0,38.0,552.0,87.0,712.0
39737,2023-07-14 17:00:00,2024-07-17 00:00:00,3.1,747.64,6072.0,0.0,37.0,439.0,88.0,1181.0
39738,2023-07-14 18:00:00,2024-07-17 00:00:00,3.1,747.08,6291.0,0.0,38.0,453.0,88.0,1396.0
39739,2023-07-14 19:00:00,2024-07-17 00:00:00,3.1,748.32,6462.0,0.0,35.0,456.0,88.0,1399.0
39740,2023-07-14 20:00:00,2024-07-17 00:00:00,3.1,745.61,6674.0,0.0,36.0,512.0,85.0,1404.0
39741,2023-07-14 21:00:00,2024-07-17 00:00:00,3.1,740.16,6697.0,0.0,35.0,580.0,86.0,1403.0
39742,2023-07-14 22:00:00,2024-07-17 00:00:00,3.1,751.64,6611.0,0.0,39.0,431.0,88.0,1398.0
39743,2023-07-14 23:00:00,2024-07-17 00:00:00,3.1,756.54,6456.0,0.0,36.0,359.0,89.0,1407.0
