Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
36456,2023-02-28 00:00:00,2024-07-17 00:00:00,3.1,802.03,5269.0,0.0,37.0,6.0,65.0,345.0
36457,2023-02-28 01:00:00,2024-07-17 00:00:00,3.1,801.62,5213.0,0.0,37.0,0.0,66.0,396.0
36458,2023-02-28 02:00:00,2024-07-17 00:00:00,3.1,803.04,4963.0,0.0,36.0,0.0,65.0,285.0
36459,2023-02-28 03:00:00,2024-07-17 00:00:00,3.1,804.3,4668.0,0.0,37.0,0.0,64.0,182.0
36460,2023-02-28 04:00:00,2024-07-17 00:00:00,3.1,801.83,4034.0,0.0,36.0,0.0,65.0,183.0
36461,2023-02-28 05:00:00,2024-07-17 00:00:00,3.1,800.09,3638.0,0.0,35.0,0.0,65.0,181.0
36462,2023-02-28 06:00:00,2024-07-17 00:00:00,3.1,799.02,3377.0,0.0,36.0,0.0,64.0,174.0
36463,2023-02-28 07:00:00,2024-07-17 00:00:00,3.1,797.6,3171.0,0.0,36.0,0.0,65.0,172.0
36464,2023-02-28 08:00:00,2024-07-17 00:00:00,3.1,797.74,3057.0,0.0,36.0,0.0,61.0,172.0
36465,2023-02-28 09:00:00,2024-07-17 00:00:00,3.1,796.81,2989.0,0.0,36.0,0.0,63.0,172.0
36466,2023-02-28 10:00:00,2024-07-17 00:00:00,3.1,796.33,3022.0,0.0,36.0,0.0,66.0,173.0
36467,2023-02-28 11:00:00,2024-07-17 00:00:00,3.1,798.21,3263.0,0.0,36.0,0.0,65.0,171.0
36468,2023-02-28 12:00:00,2024-07-17 00:00:00,3.1,800.82,3669.0,0.0,36.0,0.0,63.0,172.0
36469,2023-02-28 13:00:00,2024-07-17 00:00:00,3.1,791.94,3768.0,0.0,37.0,45.0,66.0,181.0
36470,2023-02-28 14:00:00,2024-07-17 00:00:00,3.1,754.73,3807.0,0.0,36.0,258.0,64.0,197.0
36471,2023-02-28 15:00:00,2024-07-17 00:00:00,3.1,733.15,3844.0,0.0,37.0,395.0,64.0,199.0
36472,2023-02-28 16:00:00,2024-07-17 00:00:00,3.1,729.75,4100.0,17.0,37.0,444.0,64.0,196.0
36473,2023-02-28 17:00:00,2024-07-17 00:00:00,3.1,723.24,4297.0,0.0,37.0,524.0,62.0,198.0
36474,2023-02-28 18:00:00,2024-07-17 00:00:00,3.1,722.26,4475.0,0.0,37.0,556.0,62.0,201.0
36475,2023-02-28 19:00:00,2024-07-17 00:00:00,3.1,712.77,4566.0,17.0,38.0,637.0,63.0,204.0
36476,2023-02-28 20:00:00,2024-07-17 00:00:00,3.1,725.65,4864.0,0.0,38.0,578.0,64.0,271.0
36477,2023-02-28 21:00:00,2024-07-17 00:00:00,3.1,732.79,5037.0,0.0,37.0,539.0,61.0,372.0
36478,2023-02-28 22:00:00,2024-07-17 00:00:00,3.1,742.61,5157.0,0.0,37.0,459.0,64.0,497.0
36479,2023-02-28 23:00:00,2024-07-17 00:00:00,3.1,775.91,5396.0,0.0,37.0,198.0,63.0,505.0
