Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
39504,2023-07-05 00:00:00,2024-07-17 00:00:00,3.1,704.8,6359.0,0.0,36.0,128.0,96.0,1405.0
39505,2023-07-05 01:00:00,2024-07-17 00:00:00,3.1,712.84,5993.0,0.0,36.0,12.0,96.0,1412.0
39506,2023-07-05 02:00:00,2024-07-17 00:00:00,3.1,711.37,5553.0,0.0,36.0,0.0,95.0,1404.0
39507,2023-07-05 03:00:00,2024-07-17 00:00:00,3.1,710.44,5158.0,0.0,36.0,0.0,95.0,1308.0
39508,2023-07-05 04:00:00,2024-07-17 00:00:00,3.1,716.7,4965.0,0.0,36.0,0.0,93.0,968.0
39509,2023-07-05 05:00:00,2024-07-17 00:00:00,3.1,723.44,4691.0,0.0,35.0,0.0,92.0,632.0
39510,2023-07-05 06:00:00,2024-07-17 00:00:00,3.1,728.38,4493.0,0.0,36.0,0.0,93.0,409.0
39511,2023-07-05 07:00:00,2024-07-17 00:00:00,3.1,732.21,4347.0,0.0,36.0,0.0,91.0,270.0
39512,2023-07-05 08:00:00,2024-07-17 00:00:00,3.1,730.9,4141.0,0.0,36.0,0.0,93.0,262.0
39513,2023-07-05 09:00:00,2024-07-17 00:00:00,3.1,730.64,4082.0,0.0,37.0,0.0,92.0,261.0
39514,2023-07-05 10:00:00,2024-07-17 00:00:00,3.1,731.22,4152.0,0.0,36.0,0.0,91.0,264.0
39515,2023-07-05 11:00:00,2024-07-17 00:00:00,3.1,732.05,4317.0,0.0,36.0,2.0,91.0,260.0
39516,2023-07-05 12:00:00,2024-07-17 00:00:00,3.1,701.56,4334.0,0.0,37.0,204.0,94.0,263.0
39517,2023-07-05 13:00:00,2024-07-17 00:00:00,3.1,660.91,4496.0,0.0,36.0,535.0,91.0,263.0
39518,2023-07-05 14:00:00,2024-07-17 00:00:00,3.1,657.41,4925.0,0.0,36.0,613.0,91.0,405.0
39519,2023-07-05 15:00:00,2024-07-17 00:00:00,3.1,632.6,5056.0,0.0,34.0,849.0,88.0,758.0
39520,2023-07-05 16:00:00,2024-07-17 00:00:00,3.1,644.33,5674.0,0.0,33.0,798.0,87.0,1128.0
39521,2023-07-05 17:00:00,2024-07-17 00:00:00,3.1,651.14,6283.0,0.0,33.0,797.0,86.0,1325.0
39522,2023-07-05 18:00:00,2024-07-17 00:00:00,3.1,658.88,6762.0,0.0,32.0,760.0,88.0,1394.0
39523,2023-07-05 19:00:00,2024-07-17 00:00:00,3.1,662.84,6893.0,0.0,34.0,724.0,88.0,1398.0
39524,2023-07-05 20:00:00,2024-07-17 00:00:00,3.1,661.46,6610.0,0.0,33.0,696.0,91.0,1415.0
39525,2023-07-05 21:00:00,2024-07-17 00:00:00,3.1,673.56,6671.0,0.0,34.0,553.0,92.0,1350.0
39526,2023-07-05 22:00:00,2024-07-17 00:00:00,3.1,689.83,6673.0,0.0,39.0,348.0,91.0,1344.0
39527,2023-07-05 23:00:00,2024-07-17 00:00:00,3.1,691.8,6416.0,0.0,34.0,301.0,90.0,1347.0
