Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
40944,2023-09-03 00:00:00,41.42,123.0,96.0,24.0,0.0,2647.0,460.0
40945,2023-09-03 01:00:00,39.58,123.0,97.0,24.0,0.0,2875.0,396.0
40946,2023-09-03 02:00:00,37.54,122.0,92.0,24.0,0.0,3041.0,357.0
40947,2023-09-03 03:00:00,36.06,117.0,88.0,23.0,0.0,2962.0,438.0
40948,2023-09-03 04:00:00,38.71,122.0,92.0,24.0,6.0,2762.0,520.0
40949,2023-09-03 05:00:00,42.37,120.0,95.0,24.0,111.0,2456.0,406.0
40950,2023-09-03 06:00:00,45.98,122.0,97.0,24.0,337.0,2007.0,422.0
40951,2023-09-03 07:00:00,43.01,122.0,96.0,24.0,651.0,1947.0,368.0
40952,2023-09-03 08:00:00,37.75,116.0,91.0,23.0,836.0,2026.0,383.0
40953,2023-09-03 09:00:00,33.42,108.0,85.0,21.0,1004.0,2086.0,348.0
40954,2023-09-03 10:00:00,31.88,102.0,90.0,20.0,1071.0,2085.0,363.0
40955,2023-09-03 11:00:00,34.16,102.0,94.0,20.0,1021.0,1947.0,341.0
40956,2023-09-03 12:00:00,35.89,99.0,94.0,20.0,1020.0,1732.0,327.0
40957,2023-09-03 13:00:00,35.58,98.0,93.0,19.0,897.0,1820.0,350.0
40958,2023-09-03 14:00:00,36.54,105.0,84.0,21.0,817.0,1844.0,397.0
40959,2023-09-03 15:00:00,43.74,117.0,93.0,23.0,555.0,1769.0,476.0
40960,2023-09-03 16:00:00,49.11,117.0,100.0,23.0,357.0,1593.0,564.0
40961,2023-09-03 17:00:00,57.01,125.0,107.0,25.0,93.0,1620.0,569.0
40962,2023-09-03 18:00:00,58.61,129.0,109.0,26.0,2.0,1722.0,553.0
40963,2023-09-03 19:00:00,55.42,127.0,108.0,25.0,0.0,1905.0,481.0
40964,2023-09-03 20:00:00,49.46,121.0,95.0,24.0,0.0,2012.0,515.0
40965,2023-09-03 21:00:00,50.21,120.0,112.0,24.0,0.0,2076.0,504.0
40966,2023-09-03 22:00:00,42.51,103.0,82.0,21.0,0.0,2065.0,485.0
40967,2023-09-03 23:00:00,45.07,102.0,80.0,20.0,0.0,1907.0,448.0
