UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-06-16 00:00:00,115.0,90.0,23.0,4.0,325.0,348.0
2023-06-16 01:00:00,115.0,90.0,23.0,3.0,354.0,344.0
2023-06-16 02:00:00,118.0,92.0,23.0,6.0,430.0,344.0
2023-06-16 03:00:00,119.0,95.0,24.0,61.0,470.0,347.0
2023-06-16 04:00:00,119.0,104.0,24.0,208.0,421.0,340.0
2023-06-16 05:00:00,119.0,107.0,24.0,418.0,371.0,340.0
2023-06-16 06:00:00,119.0,106.0,24.0,875.0,267.0,353.0
2023-06-16 07:00:00,115.0,96.0,23.0,1281.0,266.0,353.0
2023-06-16 08:00:00,113.0,93.0,22.0,1586.0,296.0,345.0
2023-06-16 09:00:00,115.0,93.0,23.0,1791.0,271.0,336.0
2023-06-16 10:00:00,116.0,94.0,23.0,1889.0,284.0,352.0
2023-06-16 11:00:00,115.0,93.0,23.0,1930.0,277.0,352.0
2023-06-16 12:00:00,111.0,91.0,22.0,1814.0,355.0,358.0
2023-06-16 13:00:00,110.0,90.0,22.0,1728.0,432.0,377.0
2023-06-16 14:00:00,111.0,91.0,22.0,1443.0,454.0,374.0
2023-06-16 15:00:00,113.0,93.0,23.0,1241.0,438.0,379.0
2023-06-16 16:00:00,122.0,96.0,24.0,798.0,476.0,381.0
2023-06-16 17:00:00,130.0,115.0,26.0,407.0,499.0,384.0
2023-06-16 18:00:00,130.0,115.0,26.0,193.0,397.0,386.0
2023-06-16 19:00:00,129.0,115.0,26.0,64.0,354.0,375.0
2023-06-16 20:00:00,130.0,97.0,26.0,5.0,181.0,361.0
2023-06-16 21:00:00,123.0,82.0,24.0,3.0,195.0,349.0
2023-06-16 22:00:00,122.0,82.0,24.0,3.0,233.0,357.0
2023-06-16 23:00:00,121.0,83.0,24.0,3.0,175.0,354.0
