UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-10-03 00:00:00,152.0,118.0,30.0,0.0,347.0,85.0
2023-10-03 01:00:00,153.0,113.0,30.0,0.0,842.0,81.0
2023-10-03 02:00:00,154.0,115.0,30.0,0.0,1133.0,80.0
2023-10-03 03:00:00,154.0,114.0,30.0,0.0,972.0,80.0
2023-10-03 04:00:00,151.0,114.0,30.0,0.0,1270.0,78.0
2023-10-03 05:00:00,152.0,115.0,30.0,3.0,1963.0,77.0
2023-10-03 06:00:00,166.0,113.0,29.0,62.0,2403.0,78.0
2023-10-03 07:00:00,169.0,111.0,29.0,168.0,2899.0,78.0
2023-10-03 08:00:00,166.0,93.0,24.0,264.0,2880.0,71.0
2023-10-03 09:00:00,135.0,93.0,24.0,277.0,3274.0,73.0
2023-10-03 10:00:00,137.0,97.0,25.0,346.0,3513.0,73.0
2023-10-03 11:00:00,130.0,102.0,25.0,478.0,3695.0,73.0
2023-10-03 12:00:00,133.0,104.0,25.0,473.0,3946.0,73.0
2023-10-03 13:00:00,129.0,106.0,25.0,499.0,3888.0,73.0
2023-10-03 14:00:00,133.0,100.0,26.0,442.0,3964.0,74.0
2023-10-03 15:00:00,135.0,101.0,27.0,231.0,4117.0,69.0
2023-10-03 16:00:00,152.0,112.0,30.0,44.0,4116.0,77.0
2023-10-03 17:00:00,150.0,111.0,29.0,0.0,4091.0,76.0
2023-10-03 18:00:00,150.0,111.0,29.0,0.0,4275.0,77.0
2023-10-03 19:00:00,138.0,104.0,27.0,0.0,4282.0,71.0
2023-10-03 20:00:00,131.0,100.0,26.0,0.0,4345.0,70.0
2023-10-03 21:00:00,128.0,98.0,25.0,0.0,4143.0,67.0
2023-10-03 22:00:00,116.0,91.0,23.0,0.0,4247.0,67.0
2023-10-03 23:00:00,117.0,90.0,23.0,0.0,4218.0,69.0
