Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
43008,2023-11-28 00:00:00,143.96,530.0,243.0,24.0,0.0,3862.0,685.0
43009,2023-11-28 01:00:00,148.58,549.0,245.0,23.0,0.0,3776.0,684.0
43010,2023-11-28 02:00:00,141.28,492.0,246.0,23.0,1.0,3777.0,685.0
43011,2023-11-28 03:00:00,149.25,508.0,246.0,24.0,1.0,3558.0,686.0
43012,2023-11-28 04:00:00,171.21,656.0,231.0,22.0,1.0,3434.0,689.0
43013,2023-11-28 05:00:00,184.67,669.0,272.0,23.0,0.0,3160.0,662.0
43014,2023-11-28 06:00:00,245.46,893.0,408.0,33.0,0.0,2627.0,663.0
43015,2023-11-28 07:00:00,313.79,1203.0,512.0,51.0,22.0,2150.0,709.0
43016,2023-11-28 08:00:00,352.01,1326.0,604.0,61.0,200.0,1669.0,750.0
43017,2023-11-28 09:00:00,372.73,1320.0,626.0,134.0,409.0,1263.0,771.0
43018,2023-11-28 10:00:00,391.52,1399.0,586.0,60.0,578.0,912.0,776.0
43019,2023-11-28 11:00:00,416.8,1414.0,546.0,52.0,561.0,663.0,774.0
43020,2023-11-28 12:00:00,437.19,1451.0,544.0,52.0,395.0,653.0,782.0
43021,2023-11-28 13:00:00,467.46,1482.0,584.0,58.0,192.0,610.0,786.0
43022,2023-11-28 14:00:00,499.38,1534.0,664.0,95.0,31.0,559.0,790.0
43023,2023-11-28 15:00:00,517.6,1564.0,676.0,284.0,0.0,527.0,782.0
43024,2023-11-28 16:00:00,491.35,1500.0,641.0,241.0,0.0,677.0,785.0
43025,2023-11-28 17:00:00,471.48,1428.0,591.0,61.0,0.0,715.0,788.0
43026,2023-11-28 18:00:00,470.79,1414.0,587.0,57.0,0.0,708.0,788.0
43027,2023-11-28 19:00:00,473.85,1372.0,544.0,55.0,0.0,654.0,782.0
43028,2023-11-28 20:00:00,474.71,1284.0,498.0,47.0,0.0,595.0,749.0
43029,2023-11-28 21:00:00,450.08,1102.0,473.0,44.0,0.0,609.0,763.0
43030,2023-11-28 22:00:00,443.61,1024.0,454.0,41.0,0.0,575.0,778.0
43031,2023-11-28 23:00:00,406.53,762.0,385.0,34.0,0.0,556.0,768.0
