Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40920,2023-09-02 00:00:00,2024-07-17 00:00:00,3.1,313.87,376.0,1104.0,203.0,568.0,178.0,261.0
40921,2023-09-02 01:00:00,2024-07-17 00:00:00,3.1,360.68,376.0,1130.0,217.0,295.0,88.0,260.0
40922,2023-09-02 02:00:00,2024-07-17 00:00:00,3.1,412.57,375.0,1147.0,215.0,44.0,40.0,258.0
40923,2023-09-02 03:00:00,2024-07-17 00:00:00,3.1,408.52,374.0,1114.0,215.0,1.0,101.0,246.0
40924,2023-09-02 04:00:00,2024-07-17 00:00:00,3.1,417.7,374.0,1123.0,217.0,3.0,52.0,249.0
40925,2023-09-02 05:00:00,2024-07-17 00:00:00,3.1,422.87,372.0,1156.0,217.0,0.0,25.0,250.0
40926,2023-09-02 06:00:00,2024-07-17 00:00:00,3.1,424.13,372.0,988.0,223.0,7.0,26.0,246.0
40927,2023-09-02 07:00:00,2024-07-17 00:00:00,3.1,458.5,373.0,982.0,33.0,0.0,85.0,245.0
40928,2023-09-02 08:00:00,2024-07-17 00:00:00,3.1,458.12,370.0,984.0,31.0,0.0,84.0,237.0
40929,2023-09-02 09:00:00,2024-07-17 00:00:00,3.1,462.85,372.0,986.0,31.0,0.0,66.0,231.0
40930,2023-09-02 10:00:00,2024-07-17 00:00:00,3.1,473.71,372.0,984.0,30.0,0.0,26.0,218.0
40931,2023-09-02 11:00:00,2024-07-17 00:00:00,3.1,478.39,371.0,979.0,30.0,0.0,10.0,215.0
40932,2023-09-02 12:00:00,2024-07-17 00:00:00,3.1,477.12,370.0,980.0,30.0,0.0,12.0,208.0
40933,2023-09-02 13:00:00,2024-07-17 00:00:00,3.1,478.34,364.0,981.0,31.0,0.0,4.0,212.0
40934,2023-09-02 14:00:00,2024-07-17 00:00:00,3.1,478.53,373.0,983.0,32.0,4.0,4.0,216.0
40935,2023-09-02 15:00:00,2024-07-17 00:00:00,3.1,466.88,456.0,958.0,0.0,128.0,10.0,218.0
40936,2023-09-02 16:00:00,2024-07-17 00:00:00,3.1,414.43,377.0,956.0,0.0,268.0,14.0,181.0
40937,2023-09-02 17:00:00,2024-07-17 00:00:00,3.1,395.84,369.0,980.0,0.0,336.0,35.0,211.0
40938,2023-09-02 18:00:00,2024-07-17 00:00:00,3.1,331.7,367.0,944.0,0.0,701.0,44.0,221.0
40939,2023-09-02 19:00:00,2024-07-17 00:00:00,3.1,284.41,363.0,649.0,0.0,897.0,79.0,170.0
40940,2023-09-02 20:00:00,2024-07-17 00:00:00,3.1,304.9,364.0,750.0,0.0,733.0,129.0,179.0
40941,2023-09-02 21:00:00,2024-07-17 00:00:00,3.1,284.81,371.0,627.0,24.0,836.0,134.0,184.0
40942,2023-09-02 22:00:00,2024-07-17 00:00:00,3.1,283.56,370.0,641.0,34.0,852.0,114.0,178.0
40943,2023-09-02 23:00:00,2024-07-17 00:00:00,3.1,315.32,372.0,863.0,34.0,697.0,94.0,183.0
