Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
40752,2023-08-26 00:00:00,2024-07-17 00:00:00,3.1,305.69,405.0,1490.0,205.0,843.0,33.0,188.0
40753,2023-08-26 01:00:00,2024-07-17 00:00:00,3.1,334.0,402.0,1926.0,218.0,616.0,22.0,188.0
40754,2023-08-26 02:00:00,2024-07-17 00:00:00,3.1,360.35,453.0,2002.0,458.0,203.0,7.0,188.0
40755,2023-08-26 03:00:00,2024-07-17 00:00:00,3.1,378.26,445.0,2068.0,490.0,3.0,3.0,177.0
40756,2023-08-26 04:00:00,2024-07-17 00:00:00,3.1,387.31,423.0,2143.0,395.0,0.0,2.0,177.0
40757,2023-08-26 05:00:00,2024-07-17 00:00:00,3.1,384.66,405.0,2109.0,395.0,0.0,1.0,164.0
40758,2023-08-26 06:00:00,2024-07-17 00:00:00,3.1,385.62,399.0,1871.0,393.0,0.0,4.0,174.0
40759,2023-08-26 07:00:00,2024-07-17 00:00:00,3.1,412.16,399.0,1841.0,203.0,0.0,13.0,171.0
40760,2023-08-26 08:00:00,2024-07-17 00:00:00,3.1,447.13,391.0,1723.0,14.0,0.0,13.0,177.0
40761,2023-08-26 09:00:00,2024-07-17 00:00:00,3.1,442.07,322.0,1569.0,13.0,0.0,16.0,177.0
40762,2023-08-26 10:00:00,2024-07-17 00:00:00,3.1,447.51,357.0,1553.0,13.0,0.0,16.0,171.0
40763,2023-08-26 11:00:00,2024-07-17 00:00:00,3.1,449.81,370.0,1552.0,13.0,0.0,13.0,166.0
40764,2023-08-26 12:00:00,2024-07-17 00:00:00,3.1,448.58,363.0,1554.0,13.0,0.0,13.0,164.0
40765,2023-08-26 13:00:00,2024-07-17 00:00:00,3.1,448.48,367.0,1553.0,13.0,0.0,15.0,159.0
40766,2023-08-26 14:00:00,2024-07-17 00:00:00,3.1,448.79,399.0,1499.0,14.0,29.0,11.0,144.0
40767,2023-08-26 15:00:00,2024-07-17 00:00:00,3.1,385.74,371.0,1008.0,9.0,378.0,2.0,143.0
40768,2023-08-26 16:00:00,2024-07-17 00:00:00,3.1,312.97,371.0,827.0,0.0,797.0,0.0,139.0
40769,2023-08-26 17:00:00,2024-07-17 00:00:00,3.1,289.27,363.0,828.0,0.0,968.0,0.0,148.0
40770,2023-08-26 18:00:00,2024-07-17 00:00:00,3.1,280.94,370.0,831.0,0.0,1041.0,25.0,164.0
40771,2023-08-26 19:00:00,2024-07-17 00:00:00,3.1,275.11,363.0,834.0,0.0,1067.0,49.0,173.0
40772,2023-08-26 20:00:00,2024-07-17 00:00:00,3.1,282.58,376.0,946.0,0.0,1082.0,27.0,175.0
40773,2023-08-26 21:00:00,2024-07-17 00:00:00,3.1,290.09,387.0,1210.0,0.0,1079.0,60.0,182.0
40774,2023-08-26 22:00:00,2024-07-17 00:00:00,3.1,288.02,397.0,1149.0,9.0,1056.0,94.0,182.0
40775,2023-08-26 23:00:00,2024-07-17 00:00:00,3.1,302.46,402.0,1300.0,16.0,987.0,63.0,186.0
