Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
40632,2023-08-21 00:00:00,2024-07-17 00:00:00,3.1,36.22,753.0,1140.0,8327.0,12.0,168.0,182.0
40633,2023-08-21 01:00:00,2024-07-17 00:00:00,3.1,35.5,754.0,1138.0,8745.0,7.0,131.0,192.0
40634,2023-08-21 02:00:00,2024-07-17 00:00:00,3.1,35.25,755.0,1138.0,8744.0,36.0,99.0,186.0
40635,2023-08-21 03:00:00,2024-07-17 00:00:00,3.1,36.84,758.0,1136.0,8358.0,30.0,78.0,188.0
40636,2023-08-21 04:00:00,2024-07-17 00:00:00,3.1,37.83,758.0,1136.0,8069.0,25.0,25.0,183.0
40637,2023-08-21 05:00:00,2024-07-17 00:00:00,3.1,40.66,723.0,1137.0,7109.0,0.0,14.0,183.0
40638,2023-08-21 06:00:00,2024-07-17 00:00:00,3.1,49.35,724.0,1140.0,5540.0,0.0,5.0,186.0
40639,2023-08-21 07:00:00,2024-07-17 00:00:00,3.1,52.24,726.0,1140.0,5102.0,0.0,5.0,183.0
40640,2023-08-21 08:00:00,2024-07-17 00:00:00,3.1,56.81,728.0,1139.0,4554.0,0.0,8.0,185.0
40641,2023-08-21 09:00:00,2024-07-17 00:00:00,3.1,61.45,729.0,1140.0,4062.0,0.0,13.0,186.0
40642,2023-08-21 10:00:00,2024-07-17 00:00:00,3.1,62.81,730.0,1142.0,3921.0,0.0,16.0,185.0
40643,2023-08-21 11:00:00,2024-07-17 00:00:00,3.1,63.84,731.0,1141.0,3855.0,0.0,15.0,188.0
40644,2023-08-21 12:00:00,2024-07-17 00:00:00,3.1,62.05,738.0,1142.0,4033.0,0.0,17.0,185.0
40645,2023-08-21 13:00:00,2024-07-17 00:00:00,3.1,61.18,834.0,1142.0,4630.0,0.0,25.0,189.0
40646,2023-08-21 14:00:00,2024-07-17 00:00:00,3.1,56.38,976.0,1143.0,6011.0,1.0,31.0,191.0
40647,2023-08-21 15:00:00,2024-07-17 00:00:00,3.1,55.6,986.0,1140.0,6246.0,8.0,31.0,198.0
40648,2023-08-21 16:00:00,2024-07-17 00:00:00,3.1,53.38,983.0,1139.0,6548.0,7.0,13.0,192.0
40649,2023-08-21 17:00:00,2024-07-17 00:00:00,3.1,51.79,982.0,1138.0,6729.0,17.0,8.0,184.0
40650,2023-08-21 18:00:00,2024-07-17 00:00:00,3.1,50.8,982.0,1137.0,6891.0,21.0,20.0,184.0
40651,2023-08-21 19:00:00,2024-07-17 00:00:00,3.1,49.47,979.0,1139.0,7008.0,35.0,31.0,176.0
40652,2023-08-21 20:00:00,2024-07-17 00:00:00,3.1,48.48,975.0,1139.0,7270.0,25.0,20.0,183.0
40653,2023-08-21 21:00:00,2024-07-17 00:00:00,3.1,48.18,975.0,1136.0,7341.0,27.0,9.0,183.0
40654,2023-08-21 22:00:00,2024-07-17 00:00:00,3.1,48.46,972.0,1134.0,7351.0,24.0,4.0,190.0
40655,2023-08-21 23:00:00,2024-07-17 00:00:00,3.1,48.1,972.0,1134.0,7357.0,18.0,12.0,184.0
