Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
39936,2023-07-23 00:00:00,2024-07-17 00:00:00,3.1,66.52,973.0,1126.0,8862.0,118.0,956.0,129.0
39937,2023-07-23 01:00:00,2024-07-17 00:00:00,3.1,64.59,960.0,1122.0,9226.0,114.0,1044.0,131.0
39938,2023-07-23 02:00:00,2024-07-17 00:00:00,3.1,63.25,953.0,1122.0,9554.0,100.0,1044.0,129.0
39939,2023-07-23 03:00:00,2024-07-17 00:00:00,3.1,66.16,987.0,1123.0,9255.0,63.0,854.0,128.0
39940,2023-07-23 04:00:00,2024-07-17 00:00:00,3.1,68.12,1007.0,1125.0,9047.0,21.0,774.0,130.0
39941,2023-07-23 05:00:00,2024-07-17 00:00:00,3.1,72.03,1015.0,1127.0,8071.0,10.0,835.0,131.0
39942,2023-07-23 06:00:00,2024-07-17 00:00:00,3.1,76.13,1013.0,1128.0,7008.0,28.0,863.0,121.0
39943,2023-07-23 07:00:00,2024-07-17 00:00:00,3.1,79.49,946.0,1128.0,5828.0,14.0,908.0,119.0
39944,2023-07-23 08:00:00,2024-07-17 00:00:00,3.1,78.97,897.0,1130.0,5693.0,0.0,785.0,118.0
39945,2023-07-23 09:00:00,2024-07-17 00:00:00,3.1,83.06,896.0,1130.0,5172.0,0.0,734.0,120.0
39946,2023-07-23 10:00:00,2024-07-17 00:00:00,3.1,85.26,897.0,1132.0,4883.0,0.0,704.0,116.0
39947,2023-07-23 11:00:00,2024-07-17 00:00:00,3.1,87.26,897.0,1133.0,4753.0,0.0,632.0,119.0
39948,2023-07-23 12:00:00,2024-07-17 00:00:00,3.1,88.74,897.0,1135.0,4589.0,0.0,608.0,117.0
39949,2023-07-23 13:00:00,2024-07-17 00:00:00,3.1,89.04,902.0,1137.0,4681.0,0.0,558.0,121.0
39950,2023-07-23 14:00:00,2024-07-17 00:00:00,3.1,86.97,900.0,1137.0,5013.0,20.0,439.0,118.0
39951,2023-07-23 15:00:00,2024-07-17 00:00:00,3.1,84.93,898.0,1135.0,5297.0,69.0,371.0,117.0
39952,2023-07-23 16:00:00,2024-07-17 00:00:00,3.1,82.35,897.0,1134.0,5724.0,109.0,264.0,115.0
39953,2023-07-23 17:00:00,2024-07-17 00:00:00,3.1,80.19,896.0,1132.0,6159.0,118.0,160.0,115.0
39954,2023-07-23 18:00:00,2024-07-17 00:00:00,3.1,78.68,897.0,1130.0,6487.0,118.0,112.0,117.0
39955,2023-07-23 19:00:00,2024-07-17 00:00:00,3.1,77.55,963.0,1128.0,7214.0,118.0,71.0,115.0
39956,2023-07-23 20:00:00,2024-07-17 00:00:00,3.1,73.34,964.0,1127.0,8072.0,114.0,70.0,117.0
39957,2023-07-23 21:00:00,2024-07-17 00:00:00,3.1,72.18,981.0,1125.0,8396.0,111.0,102.0,114.0
39958,2023-07-23 22:00:00,2024-07-17 00:00:00,3.1,69.97,981.0,1125.0,8762.0,105.0,246.0,116.0
39959,2023-07-23 23:00:00,2024-07-17 00:00:00,3.1,68.19,981.0,1124.0,8974.0,104.0,447.0,117.0
