UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-09-01 00:00:00,629.0,1140.0,8861.0,47.0,20.0,203.0
2023-09-01 01:00:00,676.0,1141.0,9082.0,61.0,21.0,205.0
2023-09-01 02:00:00,676.0,1142.0,9228.0,46.0,52.0,199.0
2023-09-01 03:00:00,678.0,1141.0,9104.0,29.0,45.0,203.0
2023-09-01 04:00:00,676.0,1142.0,8708.0,25.0,26.0,201.0
2023-09-01 05:00:00,676.0,1142.0,8416.0,0.0,15.0,203.0
2023-09-01 06:00:00,611.0,1142.0,6345.0,10.0,12.0,197.0
2023-09-01 07:00:00,628.0,1142.0,5467.0,0.0,3.0,192.0
2023-09-01 08:00:00,619.0,1142.0,4940.0,0.0,4.0,190.0
2023-09-01 09:00:00,617.0,1141.0,4580.0,0.0,15.0,195.0
2023-09-01 10:00:00,619.0,1141.0,4223.0,0.0,13.0,193.0
2023-09-01 11:00:00,620.0,1142.0,4143.0,0.0,23.0,196.0
2023-09-01 12:00:00,666.0,1140.0,4173.0,0.0,12.0,194.0
2023-09-01 13:00:00,782.0,1140.0,4388.0,0.0,29.0,205.0
2023-09-01 14:00:00,874.0,1140.0,5293.0,1.0,18.0,206.0
2023-09-01 15:00:00,880.0,1141.0,5638.0,17.0,36.0,207.0
2023-09-01 16:00:00,879.0,1141.0,5789.0,28.0,34.0,206.0
2023-09-01 17:00:00,877.0,1140.0,5794.0,37.0,31.0,210.0
2023-09-01 18:00:00,874.0,1138.0,5983.0,39.0,81.0,210.0
2023-09-01 19:00:00,873.0,1139.0,6204.0,24.0,99.0,210.0
2023-09-01 20:00:00,871.0,1138.0,6267.0,33.0,132.0,214.0
2023-09-01 21:00:00,869.0,1137.0,5951.0,80.0,136.0,213.0
2023-09-01 22:00:00,864.0,1136.0,6306.0,37.0,250.0,220.0
2023-09-01 23:00:00,865.0,1135.0,6462.0,78.0,288.0,221.0
