Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
36768,2023-03-13 00:00:00,2024-07-17 00:00:00,3.1,92.97,943.0,1152.0,5819.0,28.0,94.0,213.0
36769,2023-03-13 01:00:00,2024-07-17 00:00:00,3.1,91.18,941.0,1152.0,5999.0,59.0,100.0,213.0
36770,2023-03-13 02:00:00,2024-07-17 00:00:00,3.1,86.48,941.0,1150.0,6669.0,39.0,102.0,215.0
36771,2023-03-13 03:00:00,2024-07-17 00:00:00,3.1,87.05,1026.0,1152.0,7114.0,10.0,97.0,211.0
36772,2023-03-13 04:00:00,2024-07-17 00:00:00,3.1,86.13,1028.0,1151.0,7193.0,0.0,191.0,214.0
36773,2023-03-13 05:00:00,2024-07-17 00:00:00,3.1,89.08,1015.0,1151.0,6574.0,0.0,231.0,209.0
36774,2023-03-13 06:00:00,2024-07-17 00:00:00,3.1,92.91,1022.0,1153.0,6011.0,0.0,308.0,209.0
36775,2023-03-13 07:00:00,2024-07-17 00:00:00,3.1,94.88,1005.0,1152.0,5582.0,0.0,401.0,211.0
36776,2023-03-13 08:00:00,2024-07-17 00:00:00,3.1,94.62,942.0,1153.0,5280.0,0.0,376.0,210.0
36777,2023-03-13 09:00:00,2024-07-17 00:00:00,3.1,96.3,940.0,1154.0,5017.0,0.0,425.0,209.0
36778,2023-03-13 10:00:00,2024-07-17 00:00:00,3.1,98.07,941.0,1155.0,4780.0,0.0,486.0,211.0
36779,2023-03-13 11:00:00,2024-07-17 00:00:00,3.1,96.75,942.0,1157.0,4879.0,0.0,522.0,211.0
36780,2023-03-13 12:00:00,2024-07-17 00:00:00,3.1,97.11,1016.0,1156.0,5279.0,0.0,495.0,212.0
36781,2023-03-13 13:00:00,2024-07-17 00:00:00,3.1,88.71,1000.0,1156.0,6188.0,0.0,522.0,210.0
36782,2023-03-13 14:00:00,2024-07-17 00:00:00,3.1,83.63,1023.0,1156.0,6899.0,0.0,710.0,211.0
36783,2023-03-13 15:00:00,2024-07-17 00:00:00,3.1,80.77,1024.0,1156.0,7329.0,2.0,757.0,209.0
36784,2023-03-13 16:00:00,2024-07-17 00:00:00,3.1,81.94,1027.0,1155.0,6987.0,11.0,895.0,211.0
36785,2023-03-13 17:00:00,2024-07-17 00:00:00,3.1,81.37,1021.0,1151.0,6762.0,26.0,1062.0,204.0
36786,2023-03-13 18:00:00,2024-07-17 00:00:00,3.1,87.16,940.0,1150.0,5371.0,36.0,1013.0,205.0
36787,2023-03-13 19:00:00,2024-07-17 00:00:00,3.1,88.83,940.0,1146.0,4999.0,62.0,1148.0,208.0
36788,2023-03-13 20:00:00,2024-07-17 00:00:00,3.1,88.06,943.0,1146.0,4803.0,65.0,1418.0,209.0
36789,2023-03-13 21:00:00,2024-07-17 00:00:00,3.1,82.69,943.0,1146.0,4972.0,69.0,1904.0,207.0
36790,2023-03-13 22:00:00,2024-07-17 00:00:00,3.1,82.45,945.0,1145.0,4428.0,60.0,2448.0,213.0
36791,2023-03-13 23:00:00,2024-07-17 00:00:00,3.1,80.85,943.0,1144.0,4532.0,47.0,2572.0,213.0
