Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
42552,2023-11-09 00:00:00,2024-07-17 00:00:00,3.1,90.37,995.0,1141.0,6292.0,45.0,17.0,185.0
42553,2023-11-09 01:00:00,2024-07-17 00:00:00,3.1,82.91,995.0,1142.0,7414.0,4.0,1.0,183.0
42554,2023-11-09 02:00:00,2024-07-17 00:00:00,3.1,78.6,993.0,1142.0,8125.0,21.0,0.0,180.0
42555,2023-11-09 03:00:00,2024-07-17 00:00:00,3.1,79.58,996.0,1143.0,7959.0,21.0,2.0,180.0
42556,2023-11-09 04:00:00,2024-07-17 00:00:00,3.1,79.96,997.0,1145.0,7843.0,16.0,18.0,177.0
42557,2023-11-09 05:00:00,2024-07-17 00:00:00,3.1,84.08,998.0,1154.0,7211.0,0.0,19.0,183.0
42558,2023-11-09 06:00:00,2024-07-17 00:00:00,3.1,85.91,995.0,1157.0,6894.0,0.0,29.0,183.0
42559,2023-11-09 07:00:00,2024-07-17 00:00:00,3.1,89.42,925.0,1157.0,5937.0,0.0,31.0,180.0
42560,2023-11-09 08:00:00,2024-07-17 00:00:00,3.1,94.29,912.0,1152.0,5303.0,0.0,28.0,180.0
42561,2023-11-09 09:00:00,2024-07-17 00:00:00,3.1,96.41,900.0,1146.0,5035.0,0.0,18.0,180.0
42562,2023-11-09 10:00:00,2024-07-17 00:00:00,3.1,96.59,899.0,1148.0,4998.0,0.0,28.0,180.0
42563,2023-11-09 11:00:00,2024-07-17 00:00:00,3.1,96.18,899.0,1148.0,5035.0,0.0,31.0,180.0
42564,2023-11-09 12:00:00,2024-07-17 00:00:00,3.1,94.14,898.0,1148.0,5256.0,0.0,26.0,181.0
42565,2023-11-09 13:00:00,2024-07-17 00:00:00,3.1,88.55,901.0,1148.0,5886.0,0.0,19.0,176.0
42566,2023-11-09 14:00:00,2024-07-17 00:00:00,3.1,81.78,926.0,1148.0,6920.0,0.0,36.0,169.0
42567,2023-11-09 15:00:00,2024-07-17 00:00:00,3.1,74.41,995.0,1148.0,8741.0,0.0,31.0,161.0
42568,2023-11-09 16:00:00,2024-07-17 00:00:00,3.1,75.87,1047.0,1147.0,8831.0,23.0,22.0,160.0
42569,2023-11-09 17:00:00,2024-07-17 00:00:00,3.1,74.99,999.0,1147.0,8564.0,75.0,15.0,156.0
42570,2023-11-09 18:00:00,2024-07-17 00:00:00,3.1,78.52,994.0,1145.0,7847.0,52.0,12.0,157.0
42571,2023-11-09 19:00:00,2024-07-17 00:00:00,3.1,80.97,995.0,1144.0,7397.0,56.0,26.0,157.0
42572,2023-11-09 20:00:00,2024-07-17 00:00:00,3.1,82.01,994.0,1144.0,7201.0,55.0,29.0,156.0
42573,2023-11-09 21:00:00,2024-07-17 00:00:00,3.1,83.55,991.0,1142.0,6950.0,48.0,38.0,158.0
42574,2023-11-09 22:00:00,2024-07-17 00:00:00,3.1,83.75,991.0,1143.0,6910.0,29.0,38.0,156.0
42575,2023-11-09 23:00:00,2024-07-17 00:00:00,3.1,84.36,994.0,1142.0,6954.0,28.0,18.0,165.0
