Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
37128,2023-03-28 00:00:00,2024-07-17 00:00:00,3.1,63.13,1010.0,828.0,5016.0,23.0,737.0,209.0
37129,2023-03-28 01:00:00,2024-07-17 00:00:00,3.1,58.64,1013.0,969.0,5471.0,10.0,752.0,207.0
37130,2023-03-28 02:00:00,2024-07-17 00:00:00,3.1,53.86,1011.0,977.0,6181.0,33.0,814.0,214.0
37131,2023-03-28 03:00:00,2024-07-17 00:00:00,3.1,53.12,1012.0,989.0,6317.0,29.0,784.0,212.0
37132,2023-03-28 04:00:00,2024-07-17 00:00:00,3.1,53.19,1014.0,1007.0,6368.0,20.0,764.0,216.0
37133,2023-03-28 05:00:00,2024-07-17 00:00:00,3.1,55.65,1011.0,1040.0,6000.0,0.0,668.0,214.0
37134,2023-03-28 06:00:00,2024-07-17 00:00:00,3.1,62.07,1004.0,1105.0,5009.0,0.0,660.0,217.0
37135,2023-03-28 07:00:00,2024-07-17 00:00:00,3.1,66.12,1003.0,1118.0,4548.0,0.0,606.0,216.0
37136,2023-03-28 08:00:00,2024-07-17 00:00:00,3.1,69.57,1006.0,1133.0,4197.0,0.0,562.0,213.0
37137,2023-03-28 09:00:00,2024-07-17 00:00:00,3.1,71.31,1003.0,1144.0,4217.0,0.0,380.0,218.0
37138,2023-03-28 10:00:00,2024-07-17 00:00:00,3.1,72.16,1003.0,1146.0,4211.0,0.0,302.0,218.0
37139,2023-03-28 11:00:00,2024-07-17 00:00:00,3.1,71.14,1006.0,1144.0,4338.0,0.0,373.0,230.0
37140,2023-03-28 12:00:00,2024-07-17 00:00:00,3.1,65.51,1006.0,1147.0,4850.0,0.0,429.0,225.0
37141,2023-03-28 13:00:00,2024-07-17 00:00:00,3.1,56.97,1028.0,1144.0,6130.0,0.0,356.0,218.0
37142,2023-03-28 14:00:00,2024-07-17 00:00:00,3.1,49.84,1032.0,1144.0,7420.0,0.0,278.0,210.0
37143,2023-03-28 15:00:00,2024-07-17 00:00:00,3.1,46.71,1028.0,1144.0,7946.0,1.0,355.0,206.0
37144,2023-03-28 16:00:00,2024-07-17 00:00:00,3.1,49.0,1029.0,1138.0,7496.0,2.0,349.0,209.0
37145,2023-03-28 17:00:00,2024-07-17 00:00:00,3.1,51.18,1012.0,1083.0,6892.0,5.0,546.0,217.0
37146,2023-03-28 18:00:00,2024-07-17 00:00:00,3.1,53.34,1015.0,1017.0,6312.0,11.0,788.0,215.0
37147,2023-03-28 19:00:00,2024-07-17 00:00:00,3.1,56.39,1012.0,1007.0,5720.0,28.0,859.0,216.0
37148,2023-03-28 20:00:00,2024-07-17 00:00:00,3.1,57.47,1012.0,1001.0,5468.0,36.0,971.0,219.0
37149,2023-03-28 21:00:00,2024-07-17 00:00:00,3.1,56.68,995.0,996.0,5123.0,41.0,1324.0,217.0
37150,2023-03-28 22:00:00,2024-07-17 00:00:00,3.1,58.64,994.0,995.0,4733.0,50.0,1473.0,224.0
37151,2023-03-28 23:00:00,2024-07-17 00:00:00,3.1,57.05,993.0,996.0,5017.0,41.0,1372.0,218.0
