UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,353.0,2770.0,0.0,0.0,9.0,1987.0,31.0,359.0
2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,352.0,3236.0,0.0,0.0,58.0,1794.0,18.0,343.0
2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,352.0,3653.0,0.0,0.0,147.0,866.0,26.0,323.0
2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,352.0,3743.0,0.0,0.0,151.0,105.0,11.0,378.0
2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,353.0,3606.0,0.0,0.0,145.0,28.0,0.0,386.0
2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,352.0,3557.0,0.0,0.0,19.0,23.0,2.0,332.0
2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,352.0,3580.0,0.0,0.0,145.0,45.0,3.0,413.0
2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,352.0,3292.0,0.0,0.0,151.0,37.0,73.0,403.0
2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,352.0,3137.0,0.0,0.0,145.0,23.0,113.0,355.0
2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,353.0,3091.0,0.0,0.0,13.0,23.0,87.0,358.0
2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,353.0,2786.0,0.0,0.0,7.0,22.0,46.0,367.0
2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,353.0,2639.0,0.0,0.0,7.0,22.0,24.0,378.0
2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,353.0,2635.0,0.0,0.0,7.0,23.0,17.0,390.0
2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,354.0,2598.0,0.0,0.0,7.0,23.0,13.0,395.0
2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,353.0,1423.0,0.0,0.0,7.0,356.0,16.0,403.0
2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,354.0,1096.0,0.0,0.0,7.0,1418.0,2.0,416.0
2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,354.0,1118.0,0.0,0.0,7.0,2008.0,0.0,424.0
2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,355.0,1184.0,0.0,0.0,7.0,2124.0,0.0,424.0
2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,355.0,1440.0,0.0,0.0,7.0,2151.0,0.0,420.0
2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,355.0,1794.0,0.0,0.0,7.0,2163.0,0.0,413.0
2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,355.0,1928.0,0.0,0.0,7.0,2150.0,1.0,408.0
2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,355.0,2359.0,0.0,0.0,7.0,2160.0,3.0,396.0
2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,354.0,2578.0,0.0,0.0,7.0,2154.0,1.0,388.0
2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,354.0,2798.0,0.0,0.0,7.0,2140.0,0.0,378.0
