,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-23 00:00:00,2023-08-25 17:59:20,3.0,273.42,434.0,1660.0,0.0,0.0,6.0,1706.0,89.0,401.0
1,2023-08-23 01:00:00,2023-08-25 17:59:20,3.0,295.51,433.0,2102.0,0.0,0.0,9.0,1488.0,71.0,378.0
2,2023-08-23 02:00:00,2023-08-25 17:59:20,3.0,364.18,424.0,2283.0,0.0,0.0,80.0,568.0,60.0,364.0
3,2023-08-23 03:00:00,2023-08-25 17:59:20,3.0,407.75,386.0,2465.0,0.0,0.0,145.0,89.0,46.0,426.0
4,2023-08-23 04:00:00,2023-08-25 17:59:20,3.0,435.77,390.0,1784.0,0.0,0.0,81.0,72.0,12.0,451.0
5,2023-08-23 05:00:00,2023-08-25 17:59:20,3.0,441.94,349.0,1816.0,0.0,0.0,15.0,49.0,9.0,390.0
6,2023-08-23 06:00:00,2023-08-25 17:59:20,3.0,411.64,297.0,2053.0,0.0,0.0,144.0,71.0,16.0,472.0
7,2023-08-23 07:00:00,2023-08-25 17:59:20,3.0,415.47,299.0,1849.0,0.0,0.0,145.0,67.0,16.0,475.0
8,2023-08-23 08:00:00,2023-08-25 17:59:20,3.0,431.68,273.0,1923.0,0.0,0.0,12.0,48.0,7.0,404.0
9,2023-08-23 09:00:00,2023-08-25 17:59:20,3.0,431.34,270.0,2013.0,0.0,0.0,6.0,47.0,3.0,410.0
10,2023-08-23 10:00:00,2023-08-25 17:59:20,3.0,434.5,270.0,1881.0,0.0,0.0,6.0,47.0,1.0,405.0
11,2023-08-23 11:00:00,2023-08-25 17:59:20,3.0,434.34,271.0,1897.0,0.0,0.0,6.0,47.0,1.0,407.0
12,2023-08-23 12:00:00,2023-08-25 17:59:20,3.0,433.95,271.0,2218.0,0.0,0.0,6.0,3.0,2.0,413.0
13,2023-08-23 13:00:00,2023-08-25 17:59:20,3.0,437.67,306.0,2263.0,0.0,0.0,6.0,0.0,0.0,416.0
14,2023-08-23 14:00:00,2023-08-25 17:59:20,3.0,419.22,365.0,2513.0,0.0,0.0,5.0,152.0,0.0,418.0
15,2023-08-23 15:00:00,2023-08-25 17:59:20,3.0,328.0,364.0,2146.0,0.0,0.0,5.0,1070.0,0.0,426.0
16,2023-08-23 16:00:00,2023-08-25 17:59:20,3.0,262.88,360.0,1468.0,0.0,0.0,5.0,1794.0,0.0,438.0
17,2023-08-23 17:00:00,2023-08-25 17:59:20,3.0,247.34,361.0,1320.0,0.0,0.0,5.0,1982.0,0.0,441.0
18,2023-08-23 18:00:00,2023-08-25 17:59:20,3.0,235.66,360.0,1113.0,0.0,0.0,5.0,2054.0,0.0,433.0
19,2023-08-23 19:00:00,2023-08-25 17:59:20,3.0,233.8,361.0,1137.0,0.0,0.0,5.0,2084.0,9.0,427.0
20,2023-08-23 20:00:00,2023-08-25 17:59:20,3.0,236.86,361.0,1268.0,0.0,0.0,5.0,2071.0,38.0,423.0
21,2023-08-23 21:00:00,2023-08-25 17:59:20,3.0,251.3,400.0,1549.0,0.0,0.0,5.0,2036.0,35.0,415.0
22,2023-08-23 22:00:00,2023-08-25 17:59:20,3.0,255.41,412.0,1712.0,0.0,0.0,5.0,2041.0,39.0,402.0
23,2023-08-23 23:00:00,2023-08-25 17:59:20,3.0,273.76,420.0,2287.0,0.0,0.0,5.0,1947.0,26.0,389.0
