UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,7484.0,20777.0,6897.0,0.0,1636.0,73.0,0.0,66.0
2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,7132.0,20437.0,6908.0,0.0,1194.0,6.0,0.0,68.0
2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,6842.0,19686.0,6912.0,0.0,1030.0,0.0,0.0,70.0
2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,6453.0,17539.0,6907.0,0.0,1015.0,0.0,0.0,71.0
2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,6139.0,14609.0,6910.0,0.0,915.0,0.0,0.0,71.0
2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,5413.0,13773.0,6907.0,0.0,705.0,0.0,0.0,66.0
2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,5118.0,13629.0,6914.0,0.0,560.0,0.0,0.0,68.0
2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,4769.0,12745.0,6911.0,0.0,469.0,0.0,0.0,71.0
2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,4673.0,12299.0,6912.0,0.0,223.0,0.0,0.0,70.0
2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,4638.0,12150.0,6918.0,0.0,212.0,0.0,0.0,70.0
2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,4640.0,12659.0,6950.0,0.0,262.0,0.0,0.0,70.0
2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,4880.0,13497.0,6970.0,0.0,297.0,0.0,0.0,69.0
2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,5276.0,14033.0,6989.0,0.0,318.0,60.0,0.0,71.0
2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,5084.0,14112.0,7011.0,0.0,354.0,423.0,0.0,70.0
2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,5496.0,14436.0,7011.0,0.0,325.0,787.0,0.0,69.0
2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,5944.0,15015.0,7006.0,0.0,399.0,1082.0,0.0,72.0
2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,6286.0,16097.0,6994.0,0.0,474.0,1334.0,0.0,77.0
2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,6965.0,17286.0,6978.0,0.0,495.0,1440.0,0.0,84.0
2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,7465.0,18469.0,6968.0,0.0,611.0,1575.0,0.0,84.0
2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,7633.0,19525.0,6955.0,0.0,789.0,1583.0,0.0,80.0
2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,7517.0,20215.0,6948.0,0.0,1533.0,1467.0,0.0,85.0
2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,7545.0,20583.0,6946.0,0.0,1849.0,1445.0,0.0,84.0
2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,7742.0,20640.0,6940.0,0.0,2058.0,1128.0,0.0,80.0
2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,7644.0,20606.0,6945.0,0.0,2191.0,882.0,0.0,72.0
