,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
0,2023-08-01 00:00:00,458.86,9868.0,22228.0,6969.0,0.0,2162.0,536.0,0.0,84.0
1,2023-08-01 01:00:00,476.49,10197.0,21669.0,6952.0,0.0,1263.0,31.0,0.0,83.0
2,2023-08-01 02:00:00,474.07,9138.0,21225.0,6948.0,0.0,682.0,0.0,0.0,81.0
3,2023-08-01 03:00:00,466.18,8028.0,19764.0,6959.0,0.0,384.0,0.0,0.0,82.0
4,2023-08-01 04:00:00,465.37,7859.0,16560.0,6966.0,0.0,127.0,0.0,0.0,82.0
5,2023-08-01 05:00:00,460.01,7529.0,14356.0,6992.0,0.0,64.0,0.0,0.0,81.0
6,2023-08-01 06:00:00,445.54,6510.0,13765.0,7002.0,0.0,82.0,0.0,0.0,81.0
7,2023-08-01 07:00:00,438.46,6038.0,13568.0,7007.0,0.0,87.0,0.0,0.0,81.0
8,2023-08-01 08:00:00,433.52,5782.0,13038.0,7013.0,0.0,89.0,0.0,0.0,81.0
9,2023-08-01 09:00:00,433.09,5767.0,12792.0,7016.0,0.0,65.0,0.0,0.0,81.0
10,2023-08-01 10:00:00,433.59,5796.0,12906.0,7009.0,0.0,83.0,0.0,0.0,80.0
11,2023-08-01 11:00:00,434.53,5763.0,13479.0,7018.0,0.0,63.0,0.0,0.0,83.0
12,2023-08-01 12:00:00,435.42,5904.0,14172.0,7020.0,21.0,94.0,151.0,0.0,81.0
13,2023-08-01 13:00:00,430.04,6067.0,14386.0,7018.0,15.0,51.0,777.0,0.0,81.0
14,2023-08-01 14:00:00,428.41,6376.0,14438.0,7001.0,0.0,56.0,1225.0,0.0,79.0
15,2023-08-01 15:00:00,433.09,6958.0,15610.0,6994.0,0.0,87.0,1599.0,0.0,78.0
16,2023-08-01 16:00:00,443.52,7757.0,17448.0,6976.0,0.0,41.0,1820.0,0.0,83.0
17,2023-08-01 17:00:00,454.57,8567.0,19414.0,6967.0,0.0,69.0,1771.0,0.0,81.0
18,2023-08-01 18:00:00,455.53,8824.0,20820.0,6967.0,0.0,261.0,1828.0,0.0,79.0
19,2023-08-01 19:00:00,658.95,59021.0,21323.0,6943.0,0.0,714.0,1565.0,0.0,76.0
20,2023-08-01 20:00:00,449.4,9193.0,21536.0,6916.0,0.0,1650.0,1420.0,0.0,80.0
21,2023-08-01 21:00:00,443.42,9173.0,21496.0,6847.0,0.0,2134.0,1574.0,0.0,79.0
22,2023-08-01 22:00:00,449.25,9489.0,21522.0,6551.0,0.0,2285.0,1433.0,0.0,81.0
23,2023-08-01 23:00:00,453.84,9485.0,21748.0,6514.0,0.0,2210.0,1103.0,0.0,80.0
