Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41952,2023-10-15 00:00:00,414.18,6065.0,1077.0,297.0,115.0,0.0,6275.0,207.0
41953,2023-10-15 01:00:00,401.49,5932.0,1077.0,296.0,115.0,0.0,6593.0,196.0
41954,2023-10-15 02:00:00,394.44,5873.0,1070.0,298.0,115.0,0.0,6789.0,194.0
41955,2023-10-15 03:00:00,405.02,6213.0,1093.0,301.0,115.0,0.0,6768.0,196.0
41956,2023-10-15 04:00:00,422.17,6812.0,1125.0,303.0,121.0,1.0,6710.0,249.0
41957,2023-10-15 05:00:00,426.44,7019.0,1252.0,303.0,128.0,267.0,6512.0,260.0
41958,2023-10-15 06:00:00,393.25,6708.0,1092.0,306.0,143.0,1557.0,6304.0,258.0
41959,2023-10-15 07:00:00,348.53,6199.0,1078.0,305.0,149.0,3154.0,6315.0,253.0
41960,2023-10-15 08:00:00,320.72,5971.0,1066.0,299.0,139.0,4403.0,6398.0,256.0
41961,2023-10-15 09:00:00,330.75,6485.0,1163.0,296.0,137.0,4524.0,6542.0,258.0
41962,2023-10-15 10:00:00,343.0,6908.0,1307.0,306.0,121.0,4436.0,6600.0,260.0
41963,2023-10-15 11:00:00,347.12,7059.0,1323.0,320.0,119.0,4452.0,6576.0,257.0
41964,2023-10-15 12:00:00,360.42,7160.0,1327.0,321.0,119.0,3913.0,6433.0,256.0
41965,2023-10-15 13:00:00,379.77,7308.0,1278.0,321.0,119.0,3164.0,6250.0,257.0
41966,2023-10-15 14:00:00,421.15,7694.0,1253.0,321.0,129.0,1677.0,6089.0,257.0
41967,2023-10-15 15:00:00,485.97,8633.0,1369.0,323.0,161.0,386.0,5541.0,257.0
41968,2023-10-15 16:00:00,526.12,9958.0,1392.0,324.0,187.0,33.0,5300.0,258.0
41969,2023-10-15 17:00:00,518.3,10090.0,1491.0,315.0,187.0,0.0,5670.0,259.0
41970,2023-10-15 18:00:00,506.82,9753.0,1585.0,316.0,174.0,0.0,5885.0,257.0
41971,2023-10-15 19:00:00,491.61,9296.0,1633.0,316.0,168.0,0.0,6147.0,257.0
41972,2023-10-15 20:00:00,497.71,9388.0,1567.0,311.0,141.0,0.0,6011.0,256.0
41973,2023-10-15 21:00:00,488.0,9019.0,1500.0,302.0,134.0,0.0,6117.0,257.0
41974,2023-10-15 22:00:00,474.86,8253.0,1326.0,300.0,112.0,0.0,6049.0,264.0
41975,2023-10-15 23:00:00,481.08,8272.0,1330.0,300.0,107.0,0.0,5852.0,264.0
